"Report Date",FIPS,Locality,"VDH Health District","Total Cases",Hospitalizations,Deaths
2020-05-19,51157,Rappahannock,"Rappahannock Rapidan",12,0,0
2020-05-19,51159,"Richmond County","Three Rivers",265,8,4
2020-05-19,51161,"Roanoke County",Alleghany,88,6,3
2020-05-19,51163,Rockbridge,"Central Shenandoah",13,0,0
2020-05-19,51165,Rockingham,"Central Shenandoah",401,39,5
2020-05-19,51167,Russell,"Cumberland Plateau",8,2,0
2020-05-19,51169,Scott,Lenowisco,7,2,2
2020-05-19,51171,Shenandoah,"Lord Fairfax",329,30,12
2020-05-19,51173,Smyth,"Mount Rogers",15,4,0
2020-05-19,51175,Southampton,"Western Tidewater",137,4,2
2020-05-19,51177,Spotsylvania,Rappahannock,339,30,4
2020-05-19,51179,Stafford,Rappahannock,501,61,4
2020-05-19,51181,Surry,Crater,6,2,1
2020-05-19,51183,Sussex,Crater,98,5,1
2020-05-19,51185,Tazewell,"Cumberland Plateau",6,0,0
2020-05-19,51187,Warren,"Lord Fairfax",103,11,2
2020-05-19,51191,Washington,"Mount Rogers",50,8,4
2020-05-19,51193,Westmoreland,"Three Rivers",43,7,0
2020-05-19,51195,Wise,Lenowisco,23,10,2
2020-05-19,51197,Wythe,"Mount Rogers",16,1,1
2020-05-19,51199,York,Peninsula,63,9,3
2020-05-19,51510,Alexandria,Alexandria,1544,168,34
2020-05-19,51520,Bristol,"Mount Rogers",3,0,0
2020-05-19,51530,"Buena Vista City","Central Shenandoah",11,1,0
2020-05-19,51540,Charlottesville,"Thomas Jefferson",72,15,2
2020-05-19,51550,Chesapeake,Chesapeake,396,78,10
2020-05-19,51570,"Colonial Heights",Chesterfield,77,2,7
2020-05-19,51580,Covington,Alleghany,2,0,0
2020-05-19,51590,Danville,Pittsylvania-Danville,44,13,1
2020-05-19,51595,Emporia,Crater,58,11,3
2020-05-19,51600,"Fairfax City",Fairfax,47,6,3
2020-05-19,51610,"Falls Church",Fairfax,44,9,4
2020-05-19,51620,"Franklin City","Western Tidewater",32,2,1
2020-05-19,51630,Fredericksburg,Rappahannock,101,14,0
2020-05-19,51640,Galax,"Mount Rogers",82,1,0
2020-05-19,51650,Hampton,Hampton,164,30,3
2020-05-19,51660,Harrisonburg,"Central Shenandoah",647,46,21
2020-05-19,51670,Hopewell,Crater,58,11,0
2020-05-19,51678,Lexington,"Central Shenandoah",6,0,0
2020-05-19,51680,Lynchburg,"Central Virginia",75,7,1
2020-05-19,51683,"Manassas City","Prince William",680,48,5
2020-05-19,51685,"Manassas Park","Prince William",202,26,3
2020-05-19,51690,Martinsville,"West Piedmont",16,4,0
2020-05-19,51700,"Newport News",Peninsula,209,38,10
2020-05-19,51710,Norfolk,Norfolk,370,57,6
2020-05-19,51720,Norton,Lenowisco,2,2,0
2020-05-19,51730,Petersburg,Crater,75,22,2
2020-05-19,51735,Poquoson,Peninsula,7,2,0
2020-05-19,51740,Portsmouth,Portsmouth,237,39,10
2020-05-19,51750,Radford,"New River",3,0,0
2020-05-19,51760,"Richmond City",Richmond,811,118,19
2020-05-19,51770,"Roanoke City",Roanoke,135,7,8
2020-05-19,51775,Salem,Alleghany,33,4,0
2020-05-19,51790,Staunton,"Central Shenandoah",32,3,0
2020-05-19,51800,Suffolk,"Western Tidewater",269,41,25
2020-05-19,51810,"Virginia Beach","Virginia Beach",559,87,19
2020-05-19,51820,Waynesboro,"Central Shenandoah",28,1,0
2020-05-19,51830,Williamsburg,Peninsula,43,9,3
2020-05-19,51840,Winchester,"Lord Fairfax",96,7,1
2020-05-18,51001,Accomack,"Eastern Shore",690,30,9
2020-05-18,51003,Albemarle,"Thomas Jefferson",139,18,4
2020-05-18,51005,Alleghany,Alleghany,9,4,0
2020-05-18,51007,Amelia,Piedmont,20,7,1
2020-05-18,51009,Amherst,"Central Virginia",25,3,0
2020-05-18,51011,Appomattox,"Central Virginia",25,1,0
2020-05-18,51013,Arlington,Arlington,1638,323,77
2020-05-18,51015,Augusta,"Central Shenandoah",85,3,1
2020-05-18,51017,Bath,"Central Shenandoah",0,0,0
2020-05-18,51019,Bedford,"Central Virginia",41,2,1
2020-05-18,51021,Bland,"Mount Rogers",0,0,0
2020-05-18,51023,Botetourt,Alleghany,31,9,3
2020-05-18,51025,Brunswick,Southside,20,5,1
2020-05-18,51027,Buchanan,"Cumberland Plateau",16,0,0
2020-05-18,51029,Buckingham,Piedmont,417,15,2
2020-05-18,51031,Campbell,"Central Virginia",13,3,1
2020-05-18,51033,Caroline,Rappahannock,42,5,2
2020-05-18,51035,Carroll,"Mount Rogers",49,2,0
2020-05-18,51036,"Charles City",Chickahominy,23,8,1
2020-05-18,51037,Charlotte,Piedmont,14,2,0
2020-05-18,51041,Chesterfield,Chesterfield,1002,70,29
2020-05-18,51043,Clarke,"Lord Fairfax",18,2,0
2020-05-18,51045,Craig,Alleghany,4,0,0
2020-05-18,51047,Culpeper,"Rappahannock Rapidan",388,30,5
2020-05-18,51049,Cumberland,Piedmont,23,3,0
2020-05-18,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-05-18,51053,Dinwiddie,Crater,38,10,0
2020-05-18,51057,Essex,"Three Rivers",31,3,0
2020-05-18,51059,Fairfax,Fairfax,7843,1100,284
2020-05-18,51061,Fauquier,"Rappahannock Rapidan",223,20,5
2020-05-18,51063,Floyd,"New River",4,1,0
2020-05-18,51065,Fluvanna,"Thomas Jefferson",82,22,6
2020-05-18,51067,"Franklin County","West Piedmont",30,3,1
2020-05-18,51069,Frederick,"Lord Fairfax",217,16,3
2020-05-18,51071,Giles,"New River",5,0,0
2020-05-18,51073,Gloucester,"Three Rivers",28,7,1
2020-05-18,51075,Goochland,Chickahominy,88,15,5
2020-05-18,51077,Grayson,"Mount Rogers",21,1,0
2020-05-18,51079,Greene,"Thomas Jefferson",19,2,1
2020-05-18,51081,Greensville,Crater,50,14,7
2020-05-18,51083,Halifax,Southside,27,3,0
2020-05-18,51085,Hanover,Chickahominy,225,45,19
2020-05-18,51087,Henrico,Henrico,1272,171,113
2020-05-18,51089,Henry,"West Piedmont",43,6,2
2020-05-18,51091,Highland,"Central Shenandoah",2,0,0
2020-05-18,51093,"Isle of Wight","Western Tidewater",119,10,3
2020-05-18,51095,"James City",Peninsula,187,54,15
2020-05-18,51097,"King and Queen","Three Rivers",7,1,0
2020-05-18,51099,"King George",Rappahannock,48,14,4
2020-05-18,51101,"King William","Three Rivers",15,1,0
2020-05-18,51103,Lancaster,"Three Rivers",7,1,0
2020-05-18,51105,Lee,Lenowisco,10,1,0
2020-05-18,51107,Loudoun,Loudoun,1486,139,48
2020-05-18,51109,Louisa,"Thomas Jefferson",60,9,0
2020-05-18,51111,Lunenburg,Piedmont,7,0,0
2020-05-18,51113,Madison,"Rappahannock Rapidan",24,3,1
2020-05-18,51115,Mathews,"Three Rivers",5,1,0
2020-05-18,51117,Mecklenburg,Southside,169,26,16
2020-05-18,51119,Middlesex,"Three Rivers",12,1,0
2020-05-18,51121,Montgomery,"New River",66,9,1
2020-05-18,51125,Nelson,"Thomas Jefferson",12,0,0
2020-05-18,51127,"New Kent",Chickahominy,26,6,1
2020-05-18,51131,Northampton,"Eastern Shore",198,14,9
2020-05-18,51133,Northumberland,"Three Rivers",18,0,1
2020-05-18,51135,Nottoway,Piedmont,18,2,0
2020-05-18,51137,Orange,"Rappahannock Rapidan",60,3,0
2020-05-18,51139,Page,"Lord Fairfax",161,19,16
2020-05-18,51141,Patrick,"West Piedmont",8,0,0
2020-05-18,51143,Pittsylvania,Pittsylvania-Danville,24,10,1
2020-05-18,51145,Powhatan,Chesterfield,24,0,0
2020-05-18,51147,"Prince Edward",Piedmont,77,9,2
2020-05-18,51149,"Prince George",Crater,52,5,0
2020-05-18,51153,"Prince William","Prince William",3759,355,70
2020-05-18,51155,Pulaski,"New River",10,2,0
2020-05-18,51157,Rappahannock,"Rappahannock Rapidan",12,0,0
2020-05-18,51159,"Richmond County","Three Rivers",263,8,4
2020-05-18,51161,"Roanoke County",Alleghany,86,6,3
2020-05-18,51163,Rockbridge,"Central Shenandoah",11,0,0
2020-05-18,51165,Rockingham,"Central Shenandoah",397,37,2
2020-05-18,51167,Russell,"Cumberland Plateau",8,2,0
2020-05-18,51169,Scott,Lenowisco,7,2,2
2020-05-18,51171,Shenandoah,"Lord Fairfax",319,28,12
2020-05-18,51173,Smyth,"Mount Rogers",15,4,0
2020-05-18,51175,Southampton,"Western Tidewater",137,4,2
2020-05-18,51177,Spotsylvania,Rappahannock,319,30,4
2020-05-18,51179,Stafford,Rappahannock,484,61,4
2020-05-18,51181,Surry,Crater,6,2,1
2020-05-18,51183,Sussex,Crater,91,5,1
2020-05-18,51185,Tazewell,"Cumberland Plateau",6,0,0
2020-05-18,51187,Warren,"Lord Fairfax",99,11,2
2020-05-18,51191,Washington,"Mount Rogers",49,8,3
2020-05-18,51193,Westmoreland,"Three Rivers",42,7,0
2020-05-18,51195,Wise,Lenowisco,23,10,2
2020-05-18,51197,Wythe,"Mount Rogers",16,1,1
2020-05-18,51199,York,Peninsula,63,9,3
2020-05-18,51510,Alexandria,Alexandria,1510,162,34
2020-05-18,51520,Bristol,"Mount Rogers",3,0,0
2020-05-18,51530,"Buena Vista City","Central Shenandoah",9,0,0
2020-05-18,51540,Charlottesville,"Thomas Jefferson",72,15,2
2020-05-18,51550,Chesapeake,Chesapeake,387,78,10
2020-05-18,51570,"Colonial Heights",Chesterfield,76,2,7
2020-05-18,51580,Covington,Alleghany,2,0,0
2020-05-18,51590,Danville,Pittsylvania-Danville,44,13,1
2020-05-18,51595,Emporia,Crater,55,9,3
2020-05-18,51600,"Fairfax City",Fairfax,47,6,3
2020-05-18,51610,"Falls Church",Fairfax,44,9,4
2020-05-18,51620,"Franklin City","Western Tidewater",32,2,1
2020-05-18,51630,Fredericksburg,Rappahannock,96,14,0
2020-05-18,51640,Galax,"Mount Rogers",82,1,0
2020-05-18,51650,Hampton,Hampton,163,30,3
2020-05-18,51660,Harrisonburg,"Central Shenandoah",633,45,21
2020-05-18,51670,Hopewell,Crater,53,11,0
2020-05-18,51678,Lexington,"Central Shenandoah",6,0,0
2020-05-18,51680,Lynchburg,"Central Virginia",74,7,1
2020-05-18,51683,"Manassas City","Prince William",628,48,5
2020-05-18,51685,"Manassas Park","Prince William",198,24,3
2020-05-18,51690,Martinsville,"West Piedmont",8,4,0
2020-05-18,51700,"Newport News",Peninsula,206,38,10
2020-05-18,51710,Norfolk,Norfolk,361,56,5
2020-05-18,51720,Norton,Lenowisco,2,2,0
2020-05-18,51730,Petersburg,Crater,60,21,2
2020-05-18,51735,Poquoson,Peninsula,7,2,0
2020-05-18,51740,Portsmouth,Portsmouth,228,39,10
2020-05-18,51750,Radford,"New River",3,0,0
2020-05-18,51760,"Richmond City",Richmond,779,115,18
2020-05-18,51770,"Roanoke City",Roanoke,128,7,8
2020-05-18,51775,Salem,Alleghany,32,4,0
2020-05-18,51790,Staunton,"Central Shenandoah",33,3,0
2020-05-18,51800,Suffolk,"Western Tidewater",269,41,22
2020-05-18,51810,"Virginia Beach","Virginia Beach",557,86,19
2020-05-18,51820,Waynesboro,"Central Shenandoah",24,1,0
2020-05-18,51830,Williamsburg,Peninsula,43,9,3
2020-05-18,51840,Winchester,"Lord Fairfax",84,4,1
2020-05-17,51001,Accomack,"Eastern Shore",688,30,9
2020-05-17,51003,Albemarle,"Thomas Jefferson",138,18,4
2020-05-17,51005,Alleghany,Alleghany,7,4,0
2020-05-17,51007,Amelia,Piedmont,18,7,1
2020-05-17,51009,Amherst,"Central Virginia",25,3,0
2020-05-17,51011,Appomattox,"Central Virginia",23,1,0
2020-05-17,51013,Arlington,Arlington,1590,318,75
2020-05-17,51015,Augusta,"Central Shenandoah",84,3,1
2020-05-17,51017,Bath,"Central Shenandoah",0,0,0
2020-05-17,51019,Bedford,"Central Virginia",40,2,1
2020-05-17,51021,Bland,"Mount Rogers",0,0,0
2020-05-17,51023,Botetourt,Alleghany,31,9,3
2020-05-17,51025,Brunswick,Southside,20,5,1
2020-05-17,51027,Buchanan,"Cumberland Plateau",16,0,0
2020-05-17,51029,Buckingham,Piedmont,411,15,2
2020-05-17,51031,Campbell,"Central Virginia",13,3,1
2020-05-17,51033,Caroline,Rappahannock,42,5,2
2020-05-17,51035,Carroll,"Mount Rogers",48,2,0
2020-05-17,51036,"Charles City",Chickahominy,22,8,1
2020-05-17,51037,Charlotte,Piedmont,11,2,0
2020-05-17,51041,Chesterfield,Chesterfield,988,70,29
2020-05-17,51043,Clarke,"Lord Fairfax",19,2,0
2020-05-17,51045,Craig,Alleghany,4,0,0
2020-05-17,51047,Culpeper,"Rappahannock Rapidan",374,30,5
2020-05-17,51049,Cumberland,Piedmont,23,3,0
2020-05-17,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-05-17,51053,Dinwiddie,Crater,36,10,0
2020-05-17,51057,Essex,"Three Rivers",31,3,0
2020-05-17,51059,Fairfax,Fairfax,7643,1084,282
2020-05-17,51061,Fauquier,"Rappahannock Rapidan",213,20,5
2020-05-17,51063,Floyd,"New River",4,1,0
2020-05-17,51065,Fluvanna,"Thomas Jefferson",81,21,6
2020-05-17,51067,"Franklin County","West Piedmont",30,3,1
2020-05-17,51069,Frederick,"Lord Fairfax",211,15,3
2020-05-17,51071,Giles,"New River",5,0,0
2020-05-17,51073,Gloucester,"Three Rivers",28,7,1
2020-05-17,51075,Goochland,Chickahominy,87,15,5
2020-05-17,51077,Grayson,"Mount Rogers",21,1,0
2020-05-17,51079,Greene,"Thomas Jefferson",19,2,1
2020-05-17,51081,Greensville,Crater,50,14,7
2020-05-17,51083,Halifax,Southside,27,3,0
2020-05-17,51085,Hanover,Chickahominy,220,45,19
2020-05-17,51087,Henrico,Henrico,1252,171,113
2020-05-17,51089,Henry,"West Piedmont",36,6,2
2020-05-17,51091,Highland,"Central Shenandoah",2,0,0
2020-05-17,51093,"Isle of Wight","Western Tidewater",115,10,3
2020-05-17,51095,"James City",Peninsula,186,54,15
2020-05-17,51097,"King and Queen","Three Rivers",7,1,0
2020-05-17,51099,"King George",Rappahannock,48,14,4
2020-05-17,51101,"King William","Three Rivers",14,1,0
2020-05-17,51103,Lancaster,"Three Rivers",7,1,0
2020-05-17,51105,Lee,Lenowisco,10,1,0
2020-05-17,51107,Loudoun,Loudoun,1446,139,48
2020-05-17,51109,Louisa,"Thomas Jefferson",59,9,0
2020-05-17,51111,Lunenburg,Piedmont,7,0,0
2020-05-17,51113,Madison,"Rappahannock Rapidan",24,3,1
2020-05-17,51115,Mathews,"Three Rivers",5,1,0
2020-05-17,51117,Mecklenburg,Southside,167,26,16
2020-05-17,51119,Middlesex,"Three Rivers",12,1,0
2020-05-17,51121,Montgomery,"New River",66,9,1
2020-05-17,51125,Nelson,"Thomas Jefferson",12,0,0
2020-05-17,51127,"New Kent",Chickahominy,26,6,1
2020-05-17,51131,Northampton,"Eastern Shore",198,14,9
2020-05-17,51133,Northumberland,"Three Rivers",18,0,1
2020-05-17,51135,Nottoway,Piedmont,16,2,0
2020-05-17,51137,Orange,"Rappahannock Rapidan",56,3,0
2020-05-17,51139,Page,"Lord Fairfax",161,19,16
2020-05-17,51141,Patrick,"West Piedmont",6,0,0
2020-05-17,51143,Pittsylvania,Pittsylvania-Danville,24,10,1
2020-05-17,51145,Powhatan,Chesterfield,24,0,0
2020-05-17,51147,"Prince Edward",Piedmont,73,9,2
2020-05-17,51149,"Prince George",Crater,49,5,0
2020-05-17,51153,"Prince William","Prince William",3666,350,70
2020-05-17,51155,Pulaski,"New River",10,2,0
2020-05-17,51157,Rappahannock,"Rappahannock Rapidan",12,0,0
2020-05-17,51159,"Richmond County","Three Rivers",261,8,4
2020-05-17,51161,"Roanoke County",Alleghany,85,6,3
2020-05-17,51163,Rockbridge,"Central Shenandoah",11,0,0
2020-05-17,51165,Rockingham,"Central Shenandoah",389,36,2
2020-05-17,51167,Russell,"Cumberland Plateau",8,2,0
2020-05-17,51169,Scott,Lenowisco,7,2,2
2020-05-17,51171,Shenandoah,"Lord Fairfax",303,24,11
2020-05-17,51173,Smyth,"Mount Rogers",15,4,0
2020-05-17,51175,Southampton,"Western Tidewater",135,4,2
2020-05-17,51177,Spotsylvania,Rappahannock,312,30,4
2020-05-17,51179,Stafford,Rappahannock,467,61,4
2020-05-17,51181,Surry,Crater,6,2,1
2020-05-17,51183,Sussex,Crater,80,5,1
2020-05-17,51185,Tazewell,"Cumberland Plateau",6,0,0
2020-05-17,51187,Warren,"Lord Fairfax",99,11,2
2020-05-17,51191,Washington,"Mount Rogers",49,8,3
2020-05-17,51193,Westmoreland,"Three Rivers",42,7,0
2020-05-17,51195,Wise,Lenowisco,23,10,2
2020-05-17,51197,Wythe,"Mount Rogers",16,1,1
2020-05-17,51199,York,Peninsula,62,9,3
2020-05-17,51510,Alexandria,Alexandria,1476,159,34
2020-05-17,51520,Bristol,"Mount Rogers",3,0,0
2020-05-17,51530,"Buena Vista City","Central Shenandoah",8,0,0
2020-05-17,51540,Charlottesville,"Thomas Jefferson",71,15,2
2020-05-17,51550,Chesapeake,Chesapeake,384,77,10
2020-05-17,51570,"Colonial Heights",Chesterfield,76,2,7
2020-05-17,51580,Covington,Alleghany,2,0,0
2020-05-17,51590,Danville,Pittsylvania-Danville,44,13,1
2020-05-17,51595,Emporia,Crater,52,9,3
2020-05-17,51600,"Fairfax City",Fairfax,47,6,3
2020-05-17,51610,"Falls Church",Fairfax,44,9,4
2020-05-17,51620,"Franklin City","Western Tidewater",29,2,1
2020-05-17,51630,Fredericksburg,Rappahannock,93,14,0
2020-05-17,51640,Galax,"Mount Rogers",80,1,0
2020-05-17,51650,Hampton,Hampton,161,30,3
2020-05-17,51660,Harrisonburg,"Central Shenandoah",632,45,21
2020-05-17,51670,Hopewell,Crater,51,11,0
2020-05-17,51678,Lexington,"Central Shenandoah",6,0,0
2020-05-17,51680,Lynchburg,"Central Virginia",73,7,1
2020-05-17,51683,"Manassas City","Prince William",594,48,5
2020-05-17,51685,"Manassas Park","Prince William",187,19,3
2020-05-17,51690,Martinsville,"West Piedmont",5,4,0
2020-05-17,51700,"Newport News",Peninsula,193,38,10
2020-05-17,51710,Norfolk,Norfolk,350,56,5
2020-05-17,51720,Norton,Lenowisco,2,2,0
2020-05-17,51730,Petersburg,Crater,58,21,2
2020-05-17,51735,Poquoson,Peninsula,7,2,0
2020-05-17,51740,Portsmouth,Portsmouth,225,39,10
2020-05-17,51750,Radford,"New River",3,0,0
2020-05-17,51760,"Richmond City",Richmond,758,110,18
2020-05-17,51770,"Roanoke City",Roanoke,120,7,8
2020-05-17,51775,Salem,Alleghany,32,4,0
2020-05-17,51790,Staunton,"Central Shenandoah",34,3,0
2020-05-17,51800,Suffolk,"Western Tidewater",264,41,22
2020-05-17,51810,"Virginia Beach","Virginia Beach",548,86,19
2020-05-17,51820,Waynesboro,"Central Shenandoah",22,1,0
2020-05-17,51830,Williamsburg,Peninsula,43,9,3
2020-05-17,51840,Winchester,"Lord Fairfax",80,4,1
2020-05-16,51001,Accomack,"Eastern Shore",668,30,9
2020-05-16,51003,Albemarle,"Thomas Jefferson",136,18,4
2020-05-16,51005,Alleghany,Alleghany,6,4,0
2020-05-16,51007,Amelia,Piedmont,18,7,1
2020-05-16,51009,Amherst,"Central Virginia",24,3,0
2020-05-16,51011,Appomattox,"Central Virginia",23,1,0
2020-05-16,51013,Arlington,Arlington,1560,317,74
2020-05-16,51015,Augusta,"Central Shenandoah",82,3,1
2020-05-16,51017,Bath,"Central Shenandoah",0,0,0
2020-05-16,51019,Bedford,"Central Virginia",40,2,1
2020-05-16,51021,Bland,"Mount Rogers",0,0,0
2020-05-16,51023,Botetourt,Alleghany,30,9,3
2020-05-16,51025,Brunswick,Southside,20,5,1
2020-05-16,51027,Buchanan,"Cumberland Plateau",16,0,0
2020-05-16,51029,Buckingham,Piedmont,411,15,2
2020-05-16,51031,Campbell,"Central Virginia",13,3,1
2020-05-16,51033,Caroline,Rappahannock,42,5,2
2020-05-16,51035,Carroll,"Mount Rogers",45,2,0
2020-05-16,51036,"Charles City",Chickahominy,22,8,1
2020-05-16,51037,Charlotte,Piedmont,11,2,0
2020-05-16,51041,Chesterfield,Chesterfield,978,70,29
2020-05-16,51043,Clarke,"Lord Fairfax",19,2,0
2020-05-16,51045,Craig,Alleghany,4,0,0
2020-05-16,51047,Culpeper,"Rappahannock Rapidan",365,27,5
2020-05-16,51049,Cumberland,Piedmont,23,3,0
2020-05-16,51051,Dickenson,"Cumberland Plateau",0,0,0
2020-05-16,51053,Dinwiddie,Crater,36,10,0
2020-05-16,51057,Essex,"Three Rivers",31,3,0
2020-05-16,51059,Fairfax,Fairfax,7386,1061,278
2020-05-16,51061,Fauquier,"Rappahannock Rapidan",211,20,5
2020-05-16,51063,Floyd,"New River",4,1,0
2020-05-16,51065,Fluvanna,"Thomas Jefferson",81,21,6
2020-05-16,51067,"Franklin County","West Piedmont",30,3,1
2020-05-16,51069,Frederick,"Lord Fairfax",209,15,3
2020-05-16,51071,Giles,"New River",5,0,0
2020-05-16,51073,Gloucester,"Three Rivers",28,7,1
2020-05-16,51075,Goochland,Chickahominy,87,15,5
2020-05-16,51077,Grayson,"Mount Rogers",20,1,0
2020-05-16,51079,Greene,"Thomas Jefferson",19,2,1
2020-05-16,51081,Greensville,Crater,50,14,7
2020-05-16,51083,Halifax,Southside,27,3,0
2020-05-16,51085,Hanover,Chickahominy,215,44,19
2020-05-16,51087,Henrico,Henrico,1226,170,113
2020-05-16,51089,Henry,"West Piedmont",34,6,2
2020-05-16,51091,Highland,"Central Shenandoah",2,0,0
2020-05-16,51093,"Isle of Wight","Western Tidewater",115,10,3
2020-05-16,51095,"James City",Peninsula,179,54,15
2020-05-16,51097,"King and Queen","Three Rivers",7,1,0
2020-05-16,51099,"King George",Rappahannock,47,13,4
2020-05-16,51101,"King William","Three Rivers",14,1,0
2020-05-16,51103,Lancaster,"Three Rivers",7,1,0
2020-05-16,51105,Lee,Lenowisco,10,1,0
2020-05-16,51107,Loudoun,Loudoun,1430,137,48
2020-05-16,51109,Louisa,"Thomas Jefferson",59,9,0
2020-05-16,51111,Lunenburg,Piedmont,7,0,0
2020-05-16,51113,Madison,"Rappahannock Rapidan",24,3,1
2020-05-16,51115,Mathews,"Three Rivers",5,1,0
2020-05-16,51117,Mecklenburg,Southside,164,26,16
2020-05-16,51119,Middlesex,"Three Rivers",12,1,0
2020-05-16,51121,Montgomery,"New River",66,9,1
2020-05-16,51125,Nelson,"Thomas Jefferson",12,0,0
2020-05-16,51127,"New Kent",Chickahominy,26,6,1
2020-05-16,51131,Northampton,"Eastern Shore",196,13,8
2020-05-16,51133,Northumberland,"Three Rivers",17,0,1
2020-05-16,51135,Nottoway,Piedmont,16,2,0
2020-05-16,51137,Orange,"Rappahannock Rapidan",53,3,0
2020-05-16,51139,Page,"Lord Fairfax",158,19,16
2020-05-16,51141,Patrick,"West Piedmont",6,0,0
2020-05-16,51143,Pittsylvania,Pittsylvania-Danville,23,10,1
2020-05-16,51145,Powhatan,Chesterfield,24,0,0
2020-05-16,51147,"Prince Edward",Piedmont,73,9,2
2020-05-16,51149,"Prince George",Crater,49,5,0
2020-05-16,51153,"Prince William","Prince William",3563,340,69
2020-05-16,51155,Pulaski,"New River",10,2,0
2020-05-16,51157,Rappahannock,"Rappahannock Rapidan",12,0,0
2020-05-16,51159,"Richmond County","Three Rivers",204,8,4
2020-05-16,51161,"Roanoke County",Alleghany,84,6,3
2020-05-16,51163,Rockbridge,"Central Shenandoah",11,0,0
2020-05-16,51165,Rockingham,"Central Shenandoah",387,34,2
2020-05-16,51167,Russell,"Cumberland Plateau",8,2,0
2020-05-16,51169,Scott,Lenowisco,7,2,2
2020-05-16,51171,Shenandoah,"Lord Fairfax",297,24,11
2020-05-16,51173,Smyth,"Mount Rogers",15,4,0
2020-05-16,51175,Southampton,"Western Tidewater",135,4,2
2020-05-16,51177,Spotsylvania,Rappahannock,304,30,4
2020-05-16,51179,Stafford,Rappahannock,458,61,4
2020-05-16,51181,Surry,Crater,6,2,1
2020-05-16,51183,Sussex,Crater,80,5,1
2020-05-16,51185,Tazewell,"Cumberland Plateau",6,0,0
2020-05-16,51187,Warren,"Lord Fairfax",96,11,2
2020-05-16,51191,Washington,"Mount Rogers",49,8,3
2020-05-16,51193,Westmoreland,"Three Rivers",42,7,0
2020-05-16,51195,Wise,Lenowisco,23,10,2
2020-05-16,51197,Wythe,"Mount Rogers",16,1,1
2020-05-16,51199,York,Peninsula,62,9,3
2020-05-16,51510,Alexandria,Alexandria,1460,158,34
2020-05-16,51520,Bristol,"Mount Rogers",3,0,0
2020-05-16,51530,"Buena Vista City","Central Shenandoah",8,0,0
2020-05-16,51540,Charlottesville,"Thomas Jefferson",71,15,2
2020-05-16,51550,Chesapeake,Chesapeake,380,76,10
2020-05-16,51570,"Colonial Heights",Chesterfield,76,2,7
2020-05-16,51580,Covington,Alleghany,2,0,0
2020-05-16,51590,Danville,Pittsylvania-Danville,44,13,1
2020-05-16,51595,Emporia,Crater,50,9,3
2020-05-16,51600,"Fairfax City",Fairfax,47,6,3
2020-05-16,51610,"Falls Church",Fairfax,42,9,4
2020-05-16,51620,"Franklin City","Western Tidewater",27,2,1
2020-05-16,51630,Fredericksburg,Rappahannock,89,14,0
2020-05-16,51640,Galax,"Mount Rogers",77,1,0
2020-05-16,51650,Hampton,Hampton,158,30,3
2020-05-16,51660,Harrisonburg,"Central Shenandoah",631,45,21
2020-05-16,51670,Hopewell,Crater,49,11,0
2020-05-16,51678,Lexington,"Central Shenandoah",5,0,0
