"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
01/28/2021,51027,Buchanan,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,1
02/04/2021,51630,Fredericksburg,Rappahannock,"Medical Practices",Moderna,2,1
12/27/2020,"Not Reported","Not Reported","Not Reported",Hospitals,Moderna,1,37
01/22/2021,51013,Arlington,Arlington,"Federal LTCF Program",Pfizer,2,2
01/08/2021,51047,Culpeper,"Rappahannock Rapidan","Other Community Health Providers",Moderna,1,5
01/08/2021,51191,Washington,"Mount Rogers","Medical Practices",Moderna,1,1
02/05/2021,51760,"Richmond City",Richmond,"Medical Practices",Moderna,2,34
02/06/2021,51063,Floyd,"New River","Federal LTCF Program",Pfizer,1,1
01/11/2021,51101,"King William","Three Rivers","Federal LTCF Program",Pfizer,1,5
02/05/2021,51710,Norfolk,Norfolk,"Medical Practices",Moderna,2,8
12/18/2020,51095,"James City",Peninsula,"Other Community Health Providers",Pfizer,1,5
01/29/2021,51510,Alexandria,Alexandria,"Local Health Departments",Pfizer,1,34
01/14/2021,51093,"Isle of Wight","Western Tidewater","Federal LTCF Program",Pfizer,1,56
01/13/2021,51775,Salem,Alleghany,Hospitals,Moderna,1,2
01/26/2021,51790,Staunton,"Central Shenandoah","Medical Practices",Moderna,2,1
12/22/2020,51167,Russell,"Cumberland Plateau","Medical Practices",Pfizer,1,2
01/29/2021,51009,Amherst,"Central Virginia","Medical Practices",Moderna,1,17
12/26/2020,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,1,70
01/09/2021,51041,Chesterfield,Chesterfield,"Medical Practices",Moderna,1,19
02/06/2021,51073,Gloucester,"Three Rivers",Hospitals,Pfizer,2,42
01/08/2021,51193,Westmoreland,"Three Rivers","Other Community Health Providers",Moderna,1,5
01/25/2021,51071,Giles,"New River","Federal LTCF Program",Pfizer,1,4
01/26/2021,51059,Fairfax,Fairfax,"Federal LTCF Program",Pfizer,1,186
01/08/2021,51775,Salem,Alleghany,Hospitals,Pfizer,2,22
12/30/2020,51113,Madison,"Rappahannock Rapidan","Medical Practices",Pfizer,1,1
01/15/2021,51660,Harrisonburg,"Central Shenandoah","Other Community Health Providers",Pfizer,2,1
02/01/2021,51171,Shenandoah,"Lord Fairfax","Federal LTCF Program",Pfizer,2,9
12/21/2020,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Pfizer,1,11
01/11/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Pfizer,1,26
12/23/2020,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,1,152
01/17/2021,51079,Greene,"Blue Ridge","Other Community Health Providers",Pfizer,1,1
01/20/2021,51650,Hampton,Hampton,"Medical Practices",Pfizer,1,63
12/18/2020,51810,"Virginia Beach","Virginia Beach",Hospitals,Pfizer,1,150
12/30/2020,51163,Rockbridge,"Central Shenandoah","Federal LTCF Program",Pfizer,1,1
01/21/2021,51007,Amelia,Piedmont,"Medical Practices",Moderna,1,1
01/18/2021,51085,Hanover,Chickahominy,Hospitals,Moderna,2,2
02/02/2021,51171,Shenandoah,"Lord Fairfax",Pharmacies,Moderna,1,1
01/18/2021,51195,Wise,Lenowisco,Pharmacies,Moderna,1,30
12/26/2020,51021,Bland,"Mount Rogers",Hospitals,Pfizer,1,1
02/04/2021,51003,Albemarle,"Blue Ridge","Other Community Health Providers",Pfizer,1,46
12/30/2020,51103,Lancaster,"Three Rivers",Hospitals,Moderna,1,20
01/20/2021,51011,Appomattox,"Central Virginia","Federal LTCF Program",Pfizer,2,2
01/05/2021,51075,Goochland,Chickahominy,"Other Community Health Providers",Moderna,1,1
02/07/2021,51137,Orange,"Rappahannock Rapidan",Hospitals,Pfizer,1,5
01/26/2021,51029,Buckingham,Piedmont,"Federal LTCF Program",Pfizer,1,5
01/25/2021,51510,Alexandria,Alexandria,Hospitals,Pfizer,1,27
01/14/2021,51193,Westmoreland,"Three Rivers","Medical Practices",Moderna,1,3
01/29/2021,51033,Caroline,Rappahannock,"Federal LTCF Program",Pfizer,2,1
02/05/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,2,21
01/17/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,2,5
01/13/2021,51013,Arlington,Arlington,"Medical Practices",Pfizer,1,1
01/26/2021,51660,Harrisonburg,"Central Shenandoah","Other Community Health Providers",Moderna,1,1
02/01/2021,51179,Stafford,Rappahannock,Hospitals,Moderna,2,4
01/07/2021,51127,"New Kent",Chickahominy,"Medical Practices",Pfizer,2,1
01/30/2021,51630,Fredericksburg,Rappahannock,"Medical Practices",Moderna,1,1
01/27/2021,51085,Hanover,Chickahominy,Hospitals,Pfizer,1,53
02/03/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,1
01/31/2021,51001,Accomack,"Eastern Shore","Other Community Health Providers",Pfizer,2,1
01/04/2021,51079,Greene,"Blue Ridge",Hospitals,Pfizer,1,2
12/30/2020,51610,"Falls Church",Fairfax,"Medical Practices",Moderna,1,7
02/04/2021,51750,Radford,"New River","Other Community Health Providers",Moderna,1,3
01/03/2021,51730,Petersburg,Crater,"Other Community Health Providers",Moderna,1,2
02/04/2021,51790,Staunton,"Central Shenandoah",Pharmacies,Moderna,1,10
01/07/2021,51043,Clarke,"Lord Fairfax","Federal LTCF Program",Pfizer,1,8
01/20/2021,51087,Henrico,Henrico,"Other Community Health Providers",Moderna,2,3
01/14/2021,51047,Culpeper,"Rappahannock Rapidan","Medical Practices",Moderna,1,3
01/09/2021,51610,"Falls Church",Fairfax,"Medical Practices",Pfizer,2,3
01/06/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,2,23
01/21/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,2
02/05/2021,51103,Lancaster,"Three Rivers","Other Community Health Providers",Pfizer,2,2
01/25/2021,51113,Madison,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,4
12/22/2020,51530,"Buena Vista City","Central Shenandoah","Other Community Health Providers",Pfizer,1,1
01/11/2021,51119,Middlesex,"Three Rivers","Local Health Departments",Moderna,1,5
02/01/2021,51710,Norfolk,Norfolk,Hospitals,Pfizer,2,75
02/04/2021,51073,Gloucester,"Three Rivers",Hospitals,Moderna,1,2
01/16/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,2,1
01/17/2021,51167,Russell,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,1
01/09/2021,51183,Sussex,Crater,Hospitals,Pfizer,2,1
02/04/2021,51019,Bedford,"Central Virginia","Medical Practices",Pfizer,1,29
02/04/2021,51197,Wythe,"Mount Rogers",Hospitals,Pfizer,1,1
01/23/2021,51141,Patrick,"West Piedmont",Hospitals,Pfizer,1,1
01/05/2021,51770,"Roanoke City",Roanoke,"Medical Practices",Pfizer,1,5
01/22/2021,51760,"Richmond City",Richmond,"Medical Practices",Pfizer,1,2
01/21/2021,51179,Stafford,Rappahannock,Hospitals,Pfizer,1,38
01/02/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,1
01/07/2021,51057,Essex,"Three Rivers","Federal LTCF Program",Pfizer,1,1
12/29/2020,51670,Hopewell,Crater,Hospitals,Moderna,1,8
01/29/2021,51111,Lunenburg,Piedmont,"Local Health Departments",Moderna,1,2
01/25/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,1,5
01/27/2021,51095,"James City",Peninsula,Hospitals,Pfizer,2,52
02/05/2021,51101,"King William","Three Rivers",Hospitals,Moderna,1,1
01/06/2021,51195,Wise,Lenowisco,"Federal LTCF Program",Pfizer,1,83
01/06/2021,51035,Carroll,"Mount Rogers",Hospitals,Pfizer,1,3
02/06/2021,51099,"King George",Rappahannock,"Local Health Departments",Moderna,1,2
01/11/2021,51181,Surry,Crater,Hospitals,Pfizer,1,3
02/06/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Moderna,2,1
01/18/2021,51199,York,Peninsula,"Medical Practices",Pfizer,2,5
01/15/2021,51107,Loudoun,Loudoun,"Local Health Departments",Moderna,1,1
12/29/2020,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,961
01/11/2021,51520,Bristol,"Mount Rogers","Local Health Departments",Moderna,1,149
12/30/2020,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,1
01/17/2021,51800,Suffolk,"Western Tidewater",Hospitals,Pfizer,2,1
01/08/2021,51005,Alleghany,Alleghany,Hospitals,Moderna,1,1
01/19/2021,51009,Amherst,"Central Virginia","Other Community Health Providers",Pfizer,1,1
01/27/2021,51740,Portsmouth,Portsmouth,"Local Health Departments",Moderna,1,234
01/19/2021,51680,Lynchburg,"Central Virginia",Hospitals,Moderna,1,3
02/04/2021,51095,"James City",Peninsula,"Local Health Departments",Pfizer,1,38
01/13/2021,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Pfizer,1,10
01/29/2021,51163,Rockbridge,"Central Shenandoah","Medical Practices",Moderna,1,1
02/05/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,2
01/20/2021,51147,"Prince Edward",Piedmont,Hospitals,Moderna,1,6
01/15/2021,51025,Brunswick,Southside,"Federal LTCF Program",Pfizer,2,1
12/24/2020,"Out of State","Out of State","Out of State",Hospitals,Moderna,1,1
01/29/2021,51770,"Roanoke City",Roanoke,"Local Health Departments",Pfizer,1,3
02/03/2021,51013,Arlington,Arlington,Hospitals,Pfizer,1,32
01/30/2021,51037,Charlotte,Piedmont,"Local Health Departments",Pfizer,1,2
12/30/2020,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,1
01/11/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,2
02/09/2021,51013,Arlington,Arlington,Hospitals,Moderna,2,18
01/23/2021,51510,Alexandria,Alexandria,Pharmacies,Moderna,1,9
01/26/2021,51143,Pittsylvania,Pittsylvania-Danville,"Medical Practices",Moderna,1,36
02/04/2021,51175,Southampton,"Western Tidewater","Other Community Health Providers",Moderna,1,4
01/11/2021,51177,Spotsylvania,Rappahannock,Hospitals,Moderna,1,1
01/20/2021,51135,Nottoway,Piedmont,"Other Community Health Providers",Moderna,1,65
02/01/2021,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Pfizer,2,3
01/19/2021,51730,Petersburg,Crater,"Federal LTCF Program",Pfizer,2,4
01/20/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,5
12/18/2020,51097,"King and Queen","Three Rivers",Hospitals,Pfizer,1,1
01/18/2021,51540,Charlottesville,"Blue Ridge","Local Health Departments",Moderna,1,62
01/27/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,1,5
02/02/2021,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Moderna,2,8
12/31/2020,51570,"Colonial Heights",Chesterfield,Hospitals,Moderna,1,6
02/09/2021,51003,Albemarle,"Blue Ridge","Medical Practices",Moderna,1,1
01/08/2021,51019,Bedford,"Central Virginia","Other Community Health Providers",Pfizer,1,1
12/19/2020,51730,Petersburg,Crater,Hospitals,Pfizer,1,10
01/04/2021,51015,Augusta,"Central Shenandoah","Federal LTCF Program",Pfizer,1,3
01/28/2021,51157,Rappahannock,"Rappahannock Rapidan",Hospitals,Pfizer,1,13
01/23/2021,51800,Suffolk,"Western Tidewater",Hospitals,Moderna,1,2
02/03/2021,51045,Craig,Alleghany,"Local Health Departments",Pfizer,1,2
01/23/2021,51750,Radford,"New River","Federal LTCF Program",Pfizer,1,2
12/30/2020,"Not Reported","Not Reported","Not Reported","Local Health Departments",Moderna,1,144
01/12/2021,51680,Lynchburg,"Central Virginia","Other Community Health Providers",Moderna,1,4
01/26/2021,51033,Caroline,Rappahannock,Hospitals,Moderna,1,2
01/29/2021,51095,"James City",Peninsula,Hospitals,Moderna,1,16
02/08/2021,51610,"Falls Church",Fairfax,"Local Health Departments",Moderna,1,1
02/08/2021,51683,"Manassas City","Prince William",Hospitals,Pfizer,2,9
12/23/2020,51680,Lynchburg,"Central Virginia","Local Health Departments",Moderna,1,1
12/28/2020,51007,Amelia,Piedmont,Hospitals,Pfizer,1,1
01/28/2021,51059,Fairfax,Fairfax,Pharmacies,Moderna,1,49
01/02/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,2
02/06/2021,51053,Dinwiddie,Crater,"Federal LTCF Program",Pfizer,2,2
01/04/2021,51005,Alleghany,Alleghany,"Federal LTCF Program",Pfizer,1,3
12/29/2020,51183,Sussex,Crater,Hospitals,Moderna,1,3
01/14/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,1,2
01/21/2021,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,2,89
01/20/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,1
01/25/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,1
01/28/2021,51137,Orange,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,1,2
01/11/2021,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,2,1
01/19/2021,51033,Caroline,Rappahannock,Hospitals,Pfizer,2,2
02/02/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,1
01/10/2021,51750,Radford,"New River",Hospitals,Pfizer,1,1
01/22/2021,51191,Washington,"Mount Rogers","Other Community Health Providers",Pfizer,2,5
01/30/2021,51133,Northumberland,"Three Rivers","Medical Practices",Pfizer,1,117
02/02/2021,51660,Harrisonburg,"Central Shenandoah","Local Health Departments",Moderna,2,3
01/20/2021,51031,Campbell,"Central Virginia","Federal LTCF Program",Pfizer,1,27
02/04/2021,51135,Nottoway,Piedmont,"Medical Practices",Moderna,1,57
01/14/2021,51075,Goochland,Chickahominy,Hospitals,Pfizer,2,2
01/08/2021,51173,Smyth,"Mount Rogers","Federal LTCF Program",Pfizer,1,1
01/20/2021,51023,Botetourt,Alleghany,"Federal LTCF Program",Pfizer,1,5
12/26/2020,51036,"Charles City",Chickahominy,Hospitals,Pfizer,1,1
01/04/2021,51840,Winchester,"Lord Fairfax","Federal LTCF Program",Pfizer,1,14
12/30/2020,"Out of State","Out of State","Out of State","Medical Practices",Moderna,1,1
01/22/2021,51199,York,Peninsula,Hospitals,Moderna,1,2
02/05/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Moderna,2,93
02/02/2021,51155,Pulaski,"New River",Hospitals,Pfizer,1,2
12/30/2020,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,1
12/14/2020,51023,Botetourt,Alleghany,Hospitals,Pfizer,1,1
02/08/2021,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,1,3
01/04/2021,51153,"Prince William","Prince William","Other Community Health Providers",Moderna,1,12
01/20/2021,51081,Greensville,Crater,"Federal LTCF Program",Pfizer,1,2
01/26/2021,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Moderna,1,17
12/23/2020,51710,Norfolk,Norfolk,"Medical Practices",Pfizer,1,1
12/16/2020,51107,Loudoun,Loudoun,Hospitals,Pfizer,1,99
01/25/2021,51147,"Prince Edward",Piedmont,Hospitals,Pfizer,2,2
01/12/2021,51121,Montgomery,"New River","Local Health Departments",Moderna,1,500
01/05/2021,51009,Amherst,"Central Virginia","Local Health Departments",Moderna,1,2
01/28/2021,51099,"King George",Rappahannock,"Local Health Departments",Moderna,2,1
01/07/2021,51760,"Richmond City",Richmond,"Other Community Health Providers",Moderna,1,6
01/09/2021,51670,Hopewell,Crater,Hospitals,Pfizer,2,5
01/14/2021,51125,Nelson,"Blue Ridge","Other Community Health Providers",Pfizer,1,9
01/13/2021,51177,Spotsylvania,Rappahannock,Hospitals,Pfizer,2,7
02/09/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,2,1
02/02/2021,51179,Stafford,Rappahannock,"Medical Practices",Pfizer,1,1
01/01/2021,51650,Hampton,Hampton,Hospitals,Pfizer,1,1
02/06/2021,51147,"Prince Edward",Piedmont,"Local Health Departments",Moderna,1,3
01/07/2021,51033,Caroline,Rappahannock,"Other Community Health Providers",Moderna,1,10
01/15/2021,51063,Floyd,"New River",Hospitals,Pfizer,2,2
01/13/2021,51133,Northumberland,"Three Rivers","Medical Practices",Moderna,1,1
02/05/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,1
01/13/2021,51195,Wise,Lenowisco,"Medical Practices",Pfizer,2,4
02/01/2021,51197,Wythe,"Mount Rogers",Hospitals,Moderna,2,3
01/12/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,1
01/20/2021,51550,Chesapeake,Chesapeake,Pharmacies,Moderna,1,3
01/28/2021,51730,Petersburg,Crater,"Medical Practices",Pfizer,1,3
02/09/2021,51195,Wise,Lenowisco,Pharmacies,Moderna,1,20
02/03/2021,51057,Essex,"Three Rivers","Local Health Departments",Moderna,1,12
02/06/2021,51163,Rockbridge,"Central Shenandoah","Federal LTCF Program",Pfizer,1,1
01/26/2021,51550,Chesapeake,Chesapeake,"Other Community Health Providers",Moderna,2,1
01/29/2021,51510,Alexandria,Alexandria,"Other Community Health Providers",Moderna,1,45
01/24/2021,51093,"Isle of Wight","Western Tidewater","Federal LTCF Program",Pfizer,1,3
02/08/2021,51680,Lynchburg,"Central Virginia","Local Health Departments",Pfizer,1,10
01/01/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,1
01/28/2021,51173,Smyth,"Mount Rogers","Other Community Health Providers",Pfizer,1,46
01/20/2021,51105,Lee,Lenowisco,"Other Community Health Providers",Moderna,1,12
01/17/2021,51003,Albemarle,"Blue Ridge","Federal LTCF Program",Pfizer,1,58
01/25/2021,51199,York,Peninsula,"Federal LTCF Program",Pfizer,1,13
01/06/2021,51137,Orange,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,7
01/27/2021,"Out of State","Out of State","Out of State","Local Health Departments",Pfizer,1,8
12/30/2020,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,135
02/03/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,2,1
12/18/2020,51169,Scott,Lenowisco,"Medical Practices",Pfizer,1,17
01/08/2021,51107,Loudoun,Loudoun,Pharmacies,Moderna,1,3
02/09/2021,51085,Hanover,Chickahominy,Hospitals,Moderna,2,2
02/03/2021,51161,"Roanoke County",Alleghany,"Local Health Departments",Moderna,2,7
01/07/2021,51023,Botetourt,Alleghany,Hospitals,Pfizer,2,8
02/03/2021,51043,Clarke,"Lord Fairfax","Local Health Departments",Moderna,1,1
01/05/2021,51073,Gloucester,"Three Rivers","Federal LTCF Program",Pfizer,1,3
02/04/2021,51065,Fluvanna,"Blue Ridge","Local Health Departments",Moderna,2,20
01/27/2021,51001,Accomack,"Eastern Shore","Local Health Departments",Pfizer,1,2
02/03/2021,51177,Spotsylvania,Rappahannock,"Medical Practices",Pfizer,2,2
01/30/2021,51047,Culpeper,"Rappahannock Rapidan","Other Community Health Providers",Moderna,1,1
01/15/2021,51049,Cumberland,Piedmont,Hospitals,Moderna,1,2
01/23/2021,51520,Bristol,"Mount Rogers","Other Community Health Providers",Pfizer,1,1
02/05/2021,51820,Waynesboro,"Central Shenandoah",Hospitals,Moderna,1,1
02/04/2021,51073,Gloucester,"Three Rivers","Medical Practices",Pfizer,1,45
01/26/2021,"Out of State","Out of State","Out of State","Local Health Departments",Pfizer,1,2
02/01/2021,51057,Essex,"Three Rivers",Pharmacies,Moderna,1,1
01/15/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Pfizer,2,1
02/03/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,2,1
01/20/2021,51007,Amelia,Piedmont,"Other Community Health Providers",Moderna,1,3
01/28/2021,51103,Lancaster,"Three Rivers","Local Health Departments",Moderna,2,2
12/29/2020,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,1
12/21/2020,51079,Greene,"Blue Ridge",Hospitals,Pfizer,1,5
01/04/2021,51063,Floyd,"New River","Local Health Departments",Moderna,1,9
01/25/2021,51153,"Prince William","Prince William","Federal LTCF Program",Pfizer,2,1
01/29/2021,51137,Orange,"Rappahannock Rapidan","Medical Practices",Pfizer,2,1
01/26/2021,51760,"Richmond City",Richmond,Hospitals,Moderna,1,11
02/02/2021,51107,Loudoun,Loudoun,"Medical Practices",Pfizer,1,1
01/30/2021,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,1,5
12/22/2020,51003,Albemarle,"Blue Ridge","Medical Practices",Pfizer,1,1
01/05/2021,51775,Salem,Alleghany,"Medical Practices",Moderna,1,8
01/08/2021,51111,Lunenburg,Piedmont,Hospitals,Pfizer,2,6
01/23/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,2,1
01/16/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,2,1
01/14/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,149
02/02/2021,51049,Cumberland,Piedmont,"Other Community Health Providers",Moderna,1,6
02/03/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Pfizer,1,16
01/21/2021,51093,"Isle of Wight","Western Tidewater","Local Health Departments",Pfizer,1,2
02/04/2021,51179,Stafford,Rappahannock,Hospitals,Pfizer,1,19
02/04/2021,51089,Henry,"West Piedmont","Medical Practices",Pfizer,1,1
01/19/2021,51760,"Richmond City",Richmond,Hospitals,Pfizer,2,58
12/17/2020,51109,Louisa,"Blue Ridge","Other Community Health Providers",Pfizer,1,10
02/05/2021,51137,Orange,"Rappahannock Rapidan","Medical Practices",Pfizer,1,92
01/02/2021,51075,Goochland,Chickahominy,"Medical Practices",Moderna,1,2
01/30/2021,51073,Gloucester,"Three Rivers","Medical Practices",Pfizer,2,2
01/25/2021,51183,Sussex,Crater,"Medical Practices",Moderna,1,1
02/09/2021,51630,Fredericksburg,Rappahannock,Hospitals,Moderna,2,23
02/03/2021,51083,Halifax,Southside,Hospitals,Moderna,1,1
01/30/2021,51735,Poquoson,Peninsula,"Local Health Departments",Pfizer,1,2
12/31/2020,51071,Giles,"New River","Local Health Departments",Moderna,1,6
02/09/2021,51115,Mathews,"Three Rivers","Local Health Departments",Moderna,2,1
02/03/2021,51143,Pittsylvania,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,1,36
01/16/2021,"Out of State","Out of State","Out of State","Local Health Departments",Pfizer,1,1
02/01/2021,51043,Clarke,"Lord Fairfax",Pharmacies,Moderna,1,1
01/28/2021,51159,"Richmond County","Three Rivers","Medical Practices",Moderna,1,9
02/04/2021,51007,Amelia,Piedmont,"Medical Practices",Moderna,1,2
01/21/2021,51065,Fluvanna,"Blue Ridge","Local Health Departments",Pfizer,1,3
02/08/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,2,640
01/07/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,1,1
02/03/2021,51630,Fredericksburg,Rappahannock,Hospitals,Pfizer,1,7
02/04/2021,51167,Russell,"Cumberland Plateau","Other Community Health Providers",Pfizer,1,1
01/28/2021,51660,Harrisonburg,"Central Shenandoah","Medical Practices",Pfizer,2,2
01/25/2021,51800,Suffolk,"Western Tidewater","Local Health Departments",Moderna,1,345
01/12/2021,51131,Northampton,"Eastern Shore",Hospitals,Pfizer,2,8
01/27/2021,51121,Montgomery,"New River","Local Health Departments",Pfizer,1,1
02/01/2021,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,2,11
01/25/2021,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,58
01/12/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,3
01/22/2021,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,1
01/15/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,1,1
02/04/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,1,89
01/19/2021,51061,Fauquier,"Rappahannock Rapidan","Local Health Departments",Moderna,1,112
01/13/2021,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,1,34
02/02/2021,"Not Reported","Not Reported","Not Reported",Pharmacies,Moderna,1,69
01/07/2021,51165,Rockingham,"Central Shenandoah",Hospitals,Pfizer,2,4
01/30/2021,51700,"Newport News",Peninsula,"Local Health Departments",Moderna,1,8
01/23/2021,51620,"Franklin City","Western Tidewater","Medical Practices",Moderna,1,1
01/12/2021,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,1021
01/18/2021,51155,Pulaski,"New River","Medical Practices",Moderna,1,24
01/29/2021,51193,Westmoreland,"Three Rivers","Medical Practices",Pfizer,1,1
12/15/2020,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,1,2
01/04/2021,51147,"Prince Edward",Piedmont,"Federal LTCF Program",Pfizer,1,3
01/26/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,1,1
12/19/2020,51035,Carroll,"Mount Rogers",Hospitals,Pfizer,1,6
02/04/2021,51045,Craig,Alleghany,Pharmacies,Moderna,2,1
01/04/2021,51143,Pittsylvania,Pittsylvania-Danville,"Medical Practices",Moderna,1,1
02/06/2021,51125,Nelson,"Blue Ridge","Federal LTCF Program",Pfizer,2,2
01/28/2021,51119,Middlesex,"Three Rivers","Local Health Departments",Pfizer,1,1
12/26/2020,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,1,4
02/05/2021,51115,Mathews,"Three Rivers",Hospitals,Pfizer,2,1
01/02/2021,51710,Norfolk,Norfolk,"Medical Practices",Pfizer,1,1
02/08/2021,51041,Chesterfield,Chesterfield,"Medical Practices",Pfizer,2,3
12/19/2020,"Out of State","Out of State","Out of State","Medical Practices",Pfizer,1,2
02/05/2021,51009,Amherst,"Central Virginia","Federal LTCF Program",Pfizer,1,5
01/09/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,5
12/22/2020,51153,"Prince William","Prince William",Hospitals,Pfizer,1,204
02/09/2021,51133,Northumberland,"Three Rivers",Hospitals,Pfizer,2,5
01/19/2021,51570,"Colonial Heights",Chesterfield,"Other Community Health Providers",Pfizer,1,2
01/30/2021,51109,Louisa,"Blue Ridge","Local Health Departments",Pfizer,1,2
01/22/2021,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Pfizer,2,2
01/03/2021,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Moderna,1,2
12/30/2020,51099,"King George",Rappahannock,Hospitals,Moderna,1,1
01/30/2021,51013,Arlington,Arlington,"Medical Practices",Moderna,1,6
01/26/2021,51041,Chesterfield,Chesterfield,"Medical Practices",Pfizer,1,13
02/08/2021,51029,Buckingham,Piedmont,"Medical Practices",Moderna,1,2
12/23/2020,"Out of State","Out of State","Out of State","Local Health Departments",Moderna,1,1
01/26/2021,51059,Fairfax,Fairfax,Hospitals,Moderna,2,58
02/04/2021,51013,Arlington,Arlington,"Medical Practices",Moderna,2,3
02/04/2021,51195,Wise,Lenowisco,"Local Health Departments",Moderna,1,14
01/22/2021,51157,Rappahannock,"Rappahannock Rapidan","Medical Practices",Moderna,1,4
01/05/2021,51087,Henrico,Henrico,Hospitals,Pfizer,2,74
01/19/2021,51069,Frederick,"Lord Fairfax","Other Community Health Providers",Pfizer,1,1
01/04/2021,51011,Appomattox,"Central Virginia",Hospitals,Moderna,1,2
02/04/2021,51023,Botetourt,Alleghany,"Other Community Health Providers",Pfizer,2,1
01/13/2021,51065,Fluvanna,"Blue Ridge","Medical Practices",Pfizer,1,1
01/19/2021,51035,Carroll,"Mount Rogers","Federal LTCF Program",Pfizer,2,1
01/07/2021,51163,Rockbridge,"Central Shenandoah","Medical Practices",Moderna,1,1
01/15/2021,"Out of State","Out of State","Out of State",Pharmacies,Moderna,1,2
02/01/2021,51700,"Newport News",Peninsula,Hospitals,Pfizer,1,43
