"Report Date",FIPS,Locality,"VDH Health District","Total Cases",Hospitalizations,Deaths
2020-06-22,51125,Nelson,"Thomas Jefferson",18,0,0
2020-06-22,51127,"New Kent",Chickahominy,49,7,1
2020-06-22,51131,Northampton,"Eastern Shore",271,39,28
2020-06-22,51133,Northumberland,"Three Rivers",28,0,1
2020-06-22,51135,Nottoway,Piedmont,99,18,0
2020-06-22,51137,Orange,"Rappahannock Rapidan",138,13,2
2020-06-22,51139,Page,"Lord Fairfax",263,28,24
2020-06-22,51141,Patrick,"West Piedmont",39,2,0
2020-06-22,51143,Pittsylvania,Pittsylvania-Danville,87,16,1
2020-06-22,51145,Powhatan,Chesterfield,62,4,2
2020-06-22,51147,"Prince Edward",Piedmont,173,20,3
2020-06-22,51149,"Prince George",Crater,215,9,0
2020-06-22,51153,"Prince William","Prince William",6904,629,133
2020-06-22,51155,Pulaski,"New River",36,6,1
2020-06-22,51157,Rappahannock,"Rappahannock Rapidan",17,1,0
2020-06-22,51159,"Richmond County","Three Rivers",317,13,7
2020-06-22,51161,"Roanoke County",Alleghany,177,11,5
2020-06-22,51163,Rockbridge,"Central Shenandoah",21,0,0
2020-06-22,51165,Rockingham,"Central Shenandoah",657,64,9
2020-06-22,51167,Russell,"Cumberland Plateau",9,2,0
2020-06-22,51169,Scott,Lenowisco,8,2,2
2020-06-22,51171,Shenandoah,"Lord Fairfax",542,56,27
2020-06-22,51173,Smyth,"Mount Rogers",33,4,0
2020-06-22,51175,Southampton,"Western Tidewater",154,7,2
2020-06-22,51177,Spotsylvania,Rappahannock,909,61,21
2020-06-22,51179,Stafford,Rappahannock,930,93,5
2020-06-22,51181,Surry,Crater,13,4,1
2020-06-22,51183,Sussex,Crater,186,14,2
2020-06-22,51185,Tazewell,"Cumberland Plateau",9,0,0
2020-06-22,51187,Warren,"Lord Fairfax",265,16,4
2020-06-22,51191,Washington,"Mount Rogers",60,8,4
2020-06-22,51193,Westmoreland,"Three Rivers",91,10,1
2020-06-22,51195,Wise,Lenowisco,27,11,2
2020-06-22,51197,Wythe,"Mount Rogers",44,3,1
2020-06-22,51199,York,Peninsula,101,10,3
2020-06-22,51510,Alexandria,Alexandria,2236,231,49
2020-06-22,51520,Bristol,"Mount Rogers",4,1,0
2020-06-22,51530,"Buena Vista City","Central Shenandoah",12,1,0
2020-06-22,51540,Charlottesville,"Thomas Jefferson",172,17,3
2020-06-22,51550,Chesapeake,Chesapeake,759,106,16
2020-06-22,51570,"Colonial Heights",Chesterfield,131,14,17
2020-06-22,51580,Covington,Alleghany,4,0,0
2020-06-22,51590,Danville,Pittsylvania-Danville,73,17,2
2020-06-22,51595,Emporia,Crater,116,15,6
2020-06-22,51600,"Fairfax City",Fairfax,68,7,7
2020-06-22,51610,"Falls Church",Fairfax,59,11,7
2020-06-22,51620,"Franklin City","Western Tidewater",45,3,2
2020-06-22,51630,Fredericksburg,Rappahannock,232,25,0
2020-06-22,51640,Galax,"Mount Rogers",224,28,11
2020-06-22,51650,Hampton,Hampton,271,37,5
2020-06-22,51660,Harrisonburg,"Central Shenandoah",893,69,23
2020-06-22,51670,Hopewell,Crater,152,15,2
2020-06-22,51678,Lexington,"Central Shenandoah",10,0,0
2020-06-22,51680,Lynchburg,"Central Virginia",108,6,1
2020-06-22,51683,"Manassas City","Prince William",1366,90,16
2020-06-22,51685,"Manassas Park","Prince William",414,44,5
2020-06-22,51690,Martinsville,"West Piedmont",60,7,1
2020-06-22,51700,"Newport News",Peninsula,447,44,10
2020-06-22,51710,Norfolk,Norfolk,746,91,7
2020-06-22,51720,Norton,Lenowisco,4,2,0
2020-06-22,51730,Petersburg,Crater,199,38,3
2020-06-22,51735,Poquoson,Peninsula,16,2,0
2020-06-22,51740,Portsmouth,Portsmouth,419,62,13
2020-06-22,51750,Radford,"New River",10,1,0
2020-06-22,51760,"Richmond City",Richmond,2008,199,29
2020-06-22,51770,"Roanoke City",Roanoke,324,13,10
2020-06-22,51775,Salem,Alleghany,50,3,3
2020-06-22,51790,Staunton,"Central Shenandoah",67,6,0
2020-06-22,51800,Suffolk,"Western Tidewater",377,55,34
2020-06-22,51810,"Virginia Beach","Virginia Beach",1006,115,27
2020-06-22,51820,Waynesboro,"Central Shenandoah",63,3,0
2020-06-22,51830,Williamsburg,Peninsula,54,11,5
2020-06-22,51840,Winchester,"Lord Fairfax",292,21,3
2020-06-23,51001,Accomack,"Eastern Shore",1033,69,14
2020-06-23,51003,Albemarle,"Thomas Jefferson",352,22,8
2020-06-23,51005,Alleghany,Alleghany,31,5,2
2020-06-23,51007,Amelia,Piedmont,42,10,1
2020-06-23,51009,Amherst,"Central Virginia",31,3,0
2020-06-23,51011,Appomattox,"Central Virginia",36,2,0
2020-06-23,51013,Arlington,Arlington,2431,414,126
2020-06-23,51015,Augusta,"Central Shenandoah",171,7,2
2020-06-23,51017,Bath,"Central Shenandoah",0,0,0
2020-06-23,51019,Bedford,"Central Virginia",103,2,3
2020-06-23,51021,Bland,"Mount Rogers",2,0,0
2020-06-23,51023,Botetourt,Alleghany,67,12,4
2020-06-23,51025,Brunswick,Southside,92,13,1
2020-06-23,51027,Buchanan,"Cumberland Plateau",18,0,0
2020-06-23,51029,Buckingham,Piedmont,553,20,4
2020-06-23,51031,Campbell,"Central Virginia",33,4,1
2020-06-23,51033,Caroline,Rappahannock,124,14,4
2020-06-23,51035,Carroll,"Mount Rogers",193,16,5
2020-06-23,51036,"Charles City",Chickahominy,37,12,3
2020-06-23,51037,Charlotte,Piedmont,31,4,0
2020-06-23,51041,Chesterfield,Chesterfield,2651,114,49
2020-06-23,51043,Clarke,"Lord Fairfax",48,4,0
2020-06-23,51045,Craig,Alleghany,6,0,0
2020-06-23,51047,Culpeper,"Rappahannock Rapidan",802,59,9
2020-06-23,51049,Cumberland,Piedmont,51,4,0
2020-06-23,51051,Dickenson,"Cumberland Plateau",1,0,0
2020-06-23,51053,Dinwiddie,Crater,127,17,0
2020-06-23,51057,Essex,"Three Rivers",54,4,0
2020-06-23,51059,Fairfax,Fairfax,13579,1570,445
2020-06-23,51061,Fauquier,"Rappahannock Rapidan",413,26,6
2020-06-23,51063,Floyd,"New River",14,2,1
2020-06-23,51065,Fluvanna,"Thomas Jefferson",108,25,6
2020-06-23,51067,"Franklin County","West Piedmont",52,5,1
2020-06-23,51069,Frederick,"Lord Fairfax",461,34,4
2020-06-23,51071,Giles,"New River",7,0,0
2020-06-23,51073,Gloucester,"Three Rivers",42,9,1
2020-06-23,51075,Goochland,Chickahominy,118,22,6
2020-06-23,51077,Grayson,"Mount Rogers",81,6,2
2020-06-23,51079,Greene,"Thomas Jefferson",55,6,1
2020-06-23,51081,Greensville,Crater,347,16,7
2020-06-23,51083,Halifax,Southside,41,4,1
2020-06-23,51085,Hanover,Chickahominy,410,63,25
2020-06-23,51087,Henrico,Henrico,2448,240,138
2020-06-23,51089,Henry,"West Piedmont",228,22,4
2020-06-23,51091,Highland,"Central Shenandoah",3,0,0
2020-06-23,51093,"Isle of Wight","Western Tidewater",165,15,8
2020-06-23,51095,"James City",Peninsula,245,57,15
2020-06-23,51097,"King and Queen","Three Rivers",24,4,1
2020-06-23,51099,"King George",Rappahannock,96,14,4
2020-06-23,51101,"King William","Three Rivers",36,4,0
2020-06-23,51103,Lancaster,"Three Rivers",12,1,0
2020-06-23,51105,Lee,Lenowisco,9,1,0
2020-06-23,51107,Loudoun,Loudoun,3632,255,84
2020-06-23,51109,Louisa,"Thomas Jefferson",110,11,1
2020-06-23,51111,Lunenburg,Piedmont,28,3,0
2020-06-23,51113,Madison,"Rappahannock Rapidan",43,4,1
2020-06-23,51115,Mathews,"Three Rivers",5,2,0
2020-06-23,51117,Mecklenburg,Southside,237,30,24
2020-06-23,51119,Middlesex,"Three Rivers",15,1,0
2020-06-23,51121,Montgomery,"New River",112,11,2
2020-06-23,51125,Nelson,"Thomas Jefferson",18,0,0
2020-06-23,51127,"New Kent",Chickahominy,50,7,1
2020-06-23,51131,Northampton,"Eastern Shore",271,39,28
2020-06-23,51133,Northumberland,"Three Rivers",28,0,1
2020-06-23,51135,Nottoway,Piedmont,102,20,2
2020-06-23,51137,Orange,"Rappahannock Rapidan",141,14,2
2020-06-23,51139,Page,"Lord Fairfax",264,28,24
2020-06-23,51141,Patrick,"West Piedmont",40,2,0
2020-06-23,51143,Pittsylvania,Pittsylvania-Danville,88,16,1
2020-06-23,51145,Powhatan,Chesterfield,66,4,2
2020-06-23,51147,"Prince Edward",Piedmont,175,20,3
2020-06-23,51149,"Prince George",Crater,207,9,0
2020-06-23,51153,"Prince William","Prince William",6962,634,134
2020-06-23,51155,Pulaski,"New River",37,6,1
2020-06-23,51157,Rappahannock,"Rappahannock Rapidan",18,1,0
2020-06-23,51159,"Richmond County","Three Rivers",318,13,8
2020-06-23,51161,"Roanoke County",Alleghany,195,11,5
2020-06-23,51163,Rockbridge,"Central Shenandoah",23,0,0
2020-06-23,51165,Rockingham,"Central Shenandoah",660,65,9
2020-06-23,51167,Russell,"Cumberland Plateau",9,2,0
2020-06-23,51169,Scott,Lenowisco,9,2,2
2020-06-23,51171,Shenandoah,"Lord Fairfax",546,57,27
2020-06-23,51173,Smyth,"Mount Rogers",34,4,0
2020-06-23,51175,Southampton,"Western Tidewater",154,7,2
2020-06-23,51177,Spotsylvania,Rappahannock,917,65,24
2020-06-23,51179,Stafford,Rappahannock,936,92,5
2020-06-23,51181,Surry,Crater,13,4,1
2020-06-23,51183,Sussex,Crater,187,14,2
2020-06-23,51185,Tazewell,"Cumberland Plateau",9,0,0
2020-06-23,51187,Warren,"Lord Fairfax",266,16,4
2020-06-23,51191,Washington,"Mount Rogers",60,8,4
2020-06-23,51193,Westmoreland,"Three Rivers",92,11,1
2020-06-23,51195,Wise,Lenowisco,27,11,2
2020-06-23,51197,Wythe,"Mount Rogers",46,3,1
2020-06-23,51199,York,Peninsula,106,10,3
2020-06-23,51510,Alexandria,Alexandria,2248,231,49
2020-06-23,51520,Bristol,"Mount Rogers",4,1,0
2020-06-23,51530,"Buena Vista City","Central Shenandoah",14,1,0
2020-06-23,51540,Charlottesville,"Thomas Jefferson",176,17,3
2020-06-23,51550,Chesapeake,Chesapeake,774,109,16
2020-06-23,51570,"Colonial Heights",Chesterfield,132,14,17
2020-06-23,51580,Covington,Alleghany,4,0,0
2020-06-23,51590,Danville,Pittsylvania-Danville,72,17,2
2020-06-23,51595,Emporia,Crater,118,16,6
2020-06-23,51600,"Fairfax City",Fairfax,68,7,7
2020-06-23,51610,"Falls Church",Fairfax,58,11,7
2020-06-23,51620,"Franklin City","Western Tidewater",46,3,2
2020-06-23,51630,Fredericksburg,Rappahannock,234,25,1
2020-06-23,51640,Galax,"Mount Rogers",227,28,11
2020-06-23,51650,Hampton,Hampton,271,38,5
2020-06-23,51660,Harrisonburg,"Central Shenandoah",896,69,23
2020-06-23,51670,Hopewell,Crater,155,15,2
2020-06-23,51678,Lexington,"Central Shenandoah",10,0,0
2020-06-23,51680,Lynchburg,"Central Virginia",113,6,1
2020-06-23,51683,"Manassas City","Prince William",1367,91,16
2020-06-23,51685,"Manassas Park","Prince William",416,44,5
2020-06-23,51690,Martinsville,"West Piedmont",61,7,1
2020-06-23,51700,"Newport News",Peninsula,452,44,10
2020-06-23,51710,Norfolk,Norfolk,747,92,7
2020-06-23,51720,Norton,Lenowisco,4,2,0
2020-06-23,51730,Petersburg,Crater,201,38,3
2020-06-23,51735,Poquoson,Peninsula,16,2,0
2020-06-23,51740,Portsmouth,Portsmouth,421,66,16
2020-06-23,51750,Radford,"New River",10,1,0
2020-06-23,51760,"Richmond City",Richmond,2031,200,30
2020-06-23,51770,"Roanoke City",Roanoke,343,13,10
2020-06-23,51775,Salem,Alleghany,50,3,3
2020-06-23,51790,Staunton,"Central Shenandoah",68,7,0
2020-06-23,51800,Suffolk,"Western Tidewater",380,55,34
2020-06-23,51810,"Virginia Beach","Virginia Beach",1020,116,27
2020-06-23,51820,Waynesboro,"Central Shenandoah",66,3,0
2020-06-23,51830,Williamsburg,Peninsula,54,11,5
2020-06-23,51840,Winchester,"Lord Fairfax",297,21,3
2020-06-24,51001,Accomack,"Eastern Shore",1034,69,14
2020-06-24,51003,Albemarle,"Thomas Jefferson",359,24,8
2020-06-24,51005,Alleghany,Alleghany,31,5,2
2020-06-24,51007,Amelia,Piedmont,42,10,1
2020-06-24,51009,Amherst,"Central Virginia",31,3,0
2020-06-24,51011,Appomattox,"Central Virginia",36,2,0
2020-06-24,51013,Arlington,Arlington,2438,415,126
2020-06-24,51015,Augusta,"Central Shenandoah",174,8,2
2020-06-24,51017,Bath,"Central Shenandoah",0,0,0
2020-06-24,51019,Bedford,"Central Virginia",104,2,3
2020-06-24,51021,Bland,"Mount Rogers",2,0,0
2020-06-24,51023,Botetourt,Alleghany,69,12,4
2020-06-24,51025,Brunswick,Southside,93,13,1
2020-06-24,51027,Buchanan,"Cumberland Plateau",18,0,0
2020-06-24,51029,Buckingham,Piedmont,553,20,4
2020-06-24,51031,Campbell,"Central Virginia",32,3,1
2020-06-24,51033,Caroline,Rappahannock,125,14,4
2020-06-24,51035,Carroll,"Mount Rogers",196,16,6
2020-06-24,51036,"Charles City",Chickahominy,40,14,4
2020-06-24,51037,Charlotte,Piedmont,31,4,0
2020-06-24,51041,Chesterfield,Chesterfield,2710,113,49
2020-06-24,51043,Clarke,"Lord Fairfax",48,4,0
2020-06-24,51045,Craig,Alleghany,6,0,0
2020-06-24,51047,Culpeper,"Rappahannock Rapidan",803,61,9
2020-06-24,51049,Cumberland,Piedmont,51,4,0
2020-06-24,51051,Dickenson,"Cumberland Plateau",1,0,0
2020-06-24,51053,Dinwiddie,Crater,130,17,0
2020-06-24,51057,Essex,"Three Rivers",54,4,0
2020-06-24,51059,Fairfax,Fairfax,13588,1579,450
2020-06-24,51061,Fauquier,"Rappahannock Rapidan",417,26,6
2020-06-24,51063,Floyd,"New River",15,2,1
2020-06-24,51065,Fluvanna,"Thomas Jefferson",107,25,6
2020-06-24,51067,"Franklin County","West Piedmont",53,5,1
2020-06-24,51069,Frederick,"Lord Fairfax",461,34,4
2020-06-24,51071,Giles,"New River",7,0,0
2020-06-24,51073,Gloucester,"Three Rivers",45,9,1
2020-06-24,51075,Goochland,Chickahominy,118,22,6
2020-06-24,51077,Grayson,"Mount Rogers",81,6,2
2020-06-24,51079,Greene,"Thomas Jefferson",55,6,1
2020-06-24,51081,Greensville,Crater,350,17,7
2020-06-24,51083,Halifax,Southside,41,4,1
2020-06-24,51085,Hanover,Chickahominy,410,62,25
2020-06-24,51087,Henrico,Henrico,2463,240,138
2020-06-24,51089,Henry,"West Piedmont",230,22,4
2020-06-24,51091,Highland,"Central Shenandoah",3,0,0
2020-06-24,51093,"Isle of Wight","Western Tidewater",165,15,8
2020-06-24,51095,"James City",Peninsula,247,57,15
2020-06-24,51097,"King and Queen","Three Rivers",24,4,1
2020-06-24,51099,"King George",Rappahannock,96,14,4
2020-06-24,51101,"King William","Three Rivers",37,4,0
2020-06-24,51103,Lancaster,"Three Rivers",12,1,0
2020-06-24,51105,Lee,Lenowisco,9,1,0
2020-06-24,51107,Loudoun,Loudoun,3683,258,84
2020-06-24,51109,Louisa,"Thomas Jefferson",111,11,1
2020-06-24,51111,Lunenburg,Piedmont,30,3,0
2020-06-24,51113,Madison,"Rappahannock Rapidan",43,4,1
2020-06-24,51115,Mathews,"Three Rivers",5,2,0
2020-06-24,51117,Mecklenburg,Southside,237,30,26
2020-06-24,51119,Middlesex,"Three Rivers",15,1,0
2020-06-24,51121,Montgomery,"New River",116,11,2
2020-06-24,51125,Nelson,"Thomas Jefferson",18,0,0
2020-06-24,51127,"New Kent",Chickahominy,50,7,1
2020-06-24,51131,Northampton,"Eastern Shore",270,38,28
2020-06-24,51133,Northumberland,"Three Rivers",28,0,1
2020-06-24,51135,Nottoway,Piedmont,106,20,2
2020-06-24,51137,Orange,"Rappahannock Rapidan",141,14,2
2020-06-24,51139,Page,"Lord Fairfax",264,28,24
2020-06-24,51141,Patrick,"West Piedmont",39,2,1
2020-06-24,51143,Pittsylvania,Pittsylvania-Danville,88,16,1
2020-06-24,51145,Powhatan,Chesterfield,71,4,2
2020-06-24,51147,"Prince Edward",Piedmont,176,20,3
2020-06-24,51149,"Prince George",Crater,215,10,0
2020-06-24,51153,"Prince William","Prince William",7038,637,136
2020-06-24,51155,Pulaski,"New River",39,7,1
2020-06-24,51157,Rappahannock,"Rappahannock Rapidan",19,1,0
2020-06-24,51159,"Richmond County","Three Rivers",295,12,6
2020-06-24,51161,"Roanoke County",Alleghany,200,11,5
2020-06-24,51163,Rockbridge,"Central Shenandoah",24,0,0
2020-06-24,51165,Rockingham,"Central Shenandoah",663,67,9
2020-06-24,51167,Russell,"Cumberland Plateau",9,2,0
2020-06-24,51169,Scott,Lenowisco,9,2,2
2020-06-24,51171,Shenandoah,"Lord Fairfax",547,57,27
2020-06-24,51173,Smyth,"Mount Rogers",34,4,1
2020-06-24,51175,Southampton,"Western Tidewater",155,7,2
2020-06-24,51177,Spotsylvania,Rappahannock,924,66,26
2020-06-24,51179,Stafford,Rappahannock,949,92,5
2020-06-24,51181,Surry,Crater,14,4,1
2020-06-24,51183,Sussex,Crater,191,13,2
2020-06-24,51185,Tazewell,"Cumberland Plateau",11,0,0
2020-06-24,51187,Warren,"Lord Fairfax",266,16,4
2020-06-24,51191,Washington,"Mount Rogers",60,8,4
2020-06-24,51193,Westmoreland,"Three Rivers",92,11,1
2020-06-24,51195,Wise,Lenowisco,27,11,2
2020-06-24,51197,Wythe,"Mount Rogers",46,3,1
2020-06-24,51199,York,Peninsula,106,10,3
2020-06-24,51510,Alexandria,Alexandria,2258,231,50
2020-06-24,51520,Bristol,"Mount Rogers",4,1,0
2020-06-24,51530,"Buena Vista City","Central Shenandoah",14,1,0
2020-06-24,51540,Charlottesville,"Thomas Jefferson",182,17,3
2020-06-24,51550,Chesapeake,Chesapeake,792,116,16
2020-06-24,51570,"Colonial Heights",Chesterfield,139,15,17
2020-06-24,51580,Covington,Alleghany,4,0,0
2020-06-24,51590,Danville,Pittsylvania-Danville,73,17,2
2020-06-24,51595,Emporia,Crater,123,16,6
2020-06-24,51600,"Fairfax City",Fairfax,69,7,7
2020-06-24,51610,"Falls Church",Fairfax,57,11,7
2020-06-24,51620,"Franklin City","Western Tidewater",46,3,2
2020-06-24,51630,Fredericksburg,Rappahannock,235,24,0
2020-06-24,51640,Galax,"Mount Rogers",233,28,13
2020-06-24,51650,Hampton,Hampton,276,38,5
2020-06-24,51660,Harrisonburg,"Central Shenandoah",901,69,23
2020-06-24,51670,Hopewell,Crater,163,16,2
2020-06-24,51678,Lexington,"Central Shenandoah",10,0,0
2020-06-24,51680,Lynchburg,"Central Virginia",116,6,1
2020-06-24,51683,"Manassas City","Prince William",1370,91,16
2020-06-24,51685,"Manassas Park","Prince William",416,44,5
2020-06-24,51690,Martinsville,"West Piedmont",70,9,1
2020-06-24,51700,"Newport News",Peninsula,463,44,10
2020-06-24,51710,Norfolk,Norfolk,771,93,7
2020-06-24,51720,Norton,Lenowisco,4,2,0
2020-06-24,51730,Petersburg,Crater,211,40,3
2020-06-24,51735,Poquoson,Peninsula,16,2,0
2020-06-24,51740,Portsmouth,Portsmouth,426,66,16
2020-06-24,51750,Radford,"New River",11,1,0
2020-06-24,51760,"Richmond City",Richmond,2071,203,31
2020-06-24,51770,"Roanoke City",Roanoke,359,14,10
2020-06-24,51775,Salem,Alleghany,50,3,3
2020-06-24,51790,Staunton,"Central Shenandoah",68,7,0
2020-06-24,51800,Suffolk,"Western Tidewater",385,55,34
2020-06-24,51810,"Virginia Beach","Virginia Beach",1038,118,27
2020-06-24,51820,Waynesboro,"Central Shenandoah",67,3,0
2020-06-24,51830,Williamsburg,Peninsula,54,11,5
2020-06-24,51840,Winchester,"Lord Fairfax",300,21,3
2020-06-25,51001,Accomack,"Eastern Shore",1037,70,14
2020-06-25,51003,Albemarle,"Thomas Jefferson",367,24,8
2020-06-25,51005,Alleghany,Alleghany,31,5,2
2020-06-25,51007,Amelia,Piedmont,42,10,1
2020-06-25,51009,Amherst,"Central Virginia",32,3,0
2020-06-25,51011,Appomattox,"Central Virginia",37,2,0
2020-06-25,51013,Arlington,Arlington,2445,416,127
2020-06-25,51015,Augusta,"Central Shenandoah",178,8,2
2020-06-25,51017,Bath,"Central Shenandoah",0,0,0
2020-06-25,51019,Bedford,"Central Virginia",106,2,3
2020-06-25,51021,Bland,"Mount Rogers",2,0,0
2020-06-25,51023,Botetourt,Alleghany,69,12,4
2020-06-25,51025,Brunswick,Southside,96,13,1
2020-06-25,51027,Buchanan,"Cumberland Plateau",18,0,0
2020-06-25,51029,Buckingham,Piedmont,555,20,4
2020-06-25,51031,Campbell,"Central Virginia",34,3,1
2020-06-25,51033,Caroline,Rappahannock,126,14,4
2020-06-25,51035,Carroll,"Mount Rogers",200,16,6
2020-06-25,51036,"Charles City",Chickahominy,39,13,3
2020-06-25,51037,Charlotte,Piedmont,30,4,0
2020-06-25,51041,Chesterfield,Chesterfield,2735,114,49
2020-06-25,51043,Clarke,"Lord Fairfax",47,4,0
2020-06-25,51045,Craig,Alleghany,6,0,0
2020-06-25,51047,Culpeper,"Rappahannock Rapidan",803,61,9
2020-06-25,51049,Cumberland,Piedmont,51,4,0
2020-06-25,51051,Dickenson,"Cumberland Plateau",1,0,0
2020-06-25,51053,Dinwiddie,Crater,129,17,0
2020-06-25,51057,Essex,"Three Rivers",54,4,0
2020-06-25,51059,Fairfax,Fairfax,13611,1586,457
2020-06-25,51061,Fauquier,"Rappahannock Rapidan",415,26,6
2020-06-25,51063,Floyd,"New River",14,2,1
2020-06-25,51065,Fluvanna,"Thomas Jefferson",107,25,6
2020-06-25,51067,"Franklin County","West Piedmont",53,5,1
2020-06-25,51069,Frederick,"Lord Fairfax",464,34,4
2020-06-25,51071,Giles,"New River",8,1,0
2020-06-25,51073,Gloucester,"Three Rivers",46,9,1
2020-06-25,51075,Goochland,Chickahominy,118,22,6
2020-06-25,51077,Grayson,"Mount Rogers",81,6,2
2020-06-25,51079,Greene,"Thomas Jefferson",57,6,1
2020-06-25,51081,Greensville,Crater,351,17,7
2020-06-25,51083,Halifax,Southside,41,3,1
2020-06-25,51085,Hanover,Chickahominy,412,62,25
2020-06-25,51087,Henrico,Henrico,2500,242,140
2020-06-25,51089,Henry,"West Piedmont",232,22,4
2020-06-25,51091,Highland,"Central Shenandoah",3,0,0
2020-06-25,51093,"Isle of Wight","Western Tidewater",168,16,8
2020-06-25,51095,"James City",Peninsula,248,58,15
2020-06-25,51097,"King and Queen","Three Rivers",24,4,1
2020-06-25,51099,"King George",Rappahannock,96,14,4
2020-06-25,51101,"King William","Three Rivers",38,4,0
2020-06-25,51103,Lancaster,"Three Rivers",12,1,0
2020-06-25,51105,Lee,Lenowisco,9,1,0
2020-06-25,51107,Loudoun,Loudoun,3739,261,85
2020-06-25,51109,Louisa,"Thomas Jefferson",112,11,1
2020-06-25,51111,Lunenburg,Piedmont,30,3,0
2020-06-25,51113,Madison,"Rappahannock Rapidan",43,4,1
2020-06-25,51115,Mathews,"Three Rivers",5,2,0
2020-06-25,51117,Mecklenburg,Southside,238,30,26
2020-06-25,51119,Middlesex,"Three Rivers",15,1,0
2020-06-25,51121,Montgomery,"New River",116,11,2
2020-06-25,51125,Nelson,"Thomas Jefferson",18,0,0
2020-06-25,51127,"New Kent",Chickahominy,52,7,1
2020-06-25,51131,Northampton,"Eastern Shore",269,39,28
2020-06-25,51133,Northumberland,"Three Rivers",28,0,1
2020-06-25,51135,Nottoway,Piedmont,107,20,2
2020-06-25,51137,Orange,"Rappahannock Rapidan",142,14,2
2020-06-25,51139,Page,"Lord Fairfax",266,28,24
2020-06-25,51141,Patrick,"West Piedmont",39,2,1
2020-06-25,51143,Pittsylvania,Pittsylvania-Danville,95,19,1
2020-06-25,51145,Powhatan,Chesterfield,74,4,2
2020-06-25,51147,"Prince Edward",Piedmont,178,20,3
2020-06-25,51149,"Prince George",Crater,222,10,0
2020-06-25,51153,"Prince William","Prince William",7064,641,137
2020-06-25,51155,Pulaski,"New River",39,7,2
2020-06-25,51157,Rappahannock,"Rappahannock Rapidan",20,1,0
2020-06-25,51159,"Richmond County","Three Rivers",295,12,6
2020-06-25,51161,"Roanoke County",Alleghany,200,11,5
2020-06-25,51163,Rockbridge,"Central Shenandoah",27,0,0
2020-06-25,51165,Rockingham,"Central Shenandoah",674,67,9
2020-06-25,51167,Russell,"Cumberland Plateau",9,2,0
2020-06-25,51169,Scott,Lenowisco,9,2,2
2020-06-25,51171,Shenandoah,"Lord Fairfax",552,57,28
2020-06-25,51173,Smyth,"Mount Rogers",35,5,1
2020-06-25,51175,Southampton,"Western Tidewater",155,7,2
2020-06-25,51177,Spotsylvania,Rappahannock,931,68,26
2020-06-25,51179,Stafford,Rappahannock,954,91,5
2020-06-25,51181,Surry,Crater,14,4,1
2020-06-25,51183,Sussex,Crater,193,13,2
2020-06-25,51185,Tazewell,"Cumberland Plateau",13,0,0
2020-06-25,51187,Warren,"Lord Fairfax",269,18,4
2020-06-25,51191,Washington,"Mount Rogers",60,8,4
2020-06-25,51193,Westmoreland,"Three Rivers",92,11,1
2020-06-25,51195,Wise,Lenowisco,27,11,2
2020-06-25,51197,Wythe,"Mount Rogers",48,3,1
2020-06-25,51199,York,Peninsula,106,10,3
2020-06-25,51510,Alexandria,Alexandria,2271,231,50
2020-06-25,51520,Bristol,"Mount Rogers",4,1,0
2020-06-25,51530,"Buena Vista City","Central Shenandoah",14,1,0
2020-06-25,51540,Charlottesville,"Thomas Jefferson",193,17,3
2020-06-25,51550,Chesapeake,Chesapeake,800,116,16
2020-06-25,51570,"Colonial Heights",Chesterfield,142,15,17
2020-06-25,51580,Covington,Alleghany,3,0,0
2020-06-25,51590,Danville,Pittsylvania-Danville,73,17,2
2020-06-25,51595,Emporia,Crater,124,16,6
2020-06-25,51600,"Fairfax City",Fairfax,69,7,7
2020-06-25,51610,"Falls Church",Fairfax,57,11,7
2020-06-25,51620,"Franklin City","Western Tidewater",46,3,2
2020-06-25,51630,Fredericksburg,Rappahannock,236,24,0
2020-06-25,51640,Galax,"Mount Rogers",238,29,13
2020-06-25,51650,Hampton,Hampton,281,38,5
2020-06-25,51660,Harrisonburg,"Central Shenandoah",907,69,23
2020-06-25,51670,Hopewell,Crater,163,18,2
2020-06-25,51678,Lexington,"Central Shenandoah",10,0,0
2020-06-25,51680,Lynchburg,"Central Virginia",122,6,1
2020-06-25,51683,"Manassas City","Prince William",1374,92,16
2020-06-25,51685,"Manassas Park","Prince William",417,44,5
2020-06-25,51690,Martinsville,"West Piedmont",70,9,1
2020-06-25,51700,"Newport News",Peninsula,466,44,10
2020-06-25,51710,Norfolk,Norfolk,795,95,8
2020-06-25,51720,Norton,Lenowisco,4,2,0
2020-06-25,51730,Petersburg,Crater,212,41,3
2020-06-25,51735,Poquoson,Peninsula,16,2,0
2020-06-25,51740,Portsmouth,Portsmouth,442,67,16
2020-06-25,51750,Radford,"New River",11,1,0
2020-06-25,51760,"Richmond City",Richmond,2089,206,30
2020-06-25,51770,"Roanoke City",Roanoke,359,14,10
2020-06-25,51775,Salem,Alleghany,50,3,3
2020-06-25,51790,Staunton,"Central Shenandoah",68,7,0
2020-06-25,51800,Suffolk,"Western Tidewater",389,55,34
2020-06-25,51810,"Virginia Beach","Virginia Beach",1053,118,27
2020-06-25,51820,Waynesboro,"Central Shenandoah",70,3,0
2020-06-25,51830,Williamsburg,Peninsula,55,12,6
2020-06-25,51840,Winchester,"Lord Fairfax",301,21,3
2020-06-26,51001,Accomack,"Eastern Shore",1037,71,14
