"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
01/15/2021,51009,Amherst,"Central Virginia",Hospitals,Pfizer,1,42
01/19/2021,51770,"Roanoke City",Roanoke,"Federal LTCF Program",Pfizer,1,6
02/01/2021,51073,Gloucester,"Three Rivers","Local Health Departments",Moderna,1,11
01/24/2021,51187,Warren,"Lord Fairfax",Hospitals,Moderna,2,4
02/06/2021,51133,Northumberland,"Three Rivers","Federal LTCF Program",Pfizer,1,2
02/04/2021,51199,York,Peninsula,"Local Health Departments",Moderna,1,120
02/08/2021,51173,Smyth,"Mount Rogers",Hospitals,Pfizer,2,2
01/21/2021,51033,Caroline,Rappahannock,"Federal LTCF Program",Pfizer,2,2
01/18/2021,51750,Radford,"New River",Hospitals,Moderna,1,29
02/11/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Pfizer,2,14
01/11/2021,51017,Bath,"Central Shenandoah",Hospitals,Moderna,1,8
01/23/2021,51191,Washington,"Mount Rogers","Other Community Health Providers",Pfizer,1,6
12/23/2020,51029,Buckingham,Piedmont,Hospitals,Pfizer,1,1
02/10/2021,51550,Chesapeake,Chesapeake,"Local Health Departments",Moderna,1,471
01/14/2021,51063,Floyd,"New River",Hospitals,Moderna,1,5
12/20/2020,51141,Patrick,"West Piedmont",Hospitals,Pfizer,1,1
02/11/2021,51510,Alexandria,Alexandria,Hospitals,Pfizer,2,75
12/29/2020,51199,York,Peninsula,Hospitals,Moderna,1,20
01/04/2021,51820,Waynesboro,"Central Shenandoah","Local Health Departments",Moderna,1,1
01/05/2021,51163,Rockbridge,"Central Shenandoah","Other Community Health Providers",Moderna,1,1
02/03/2021,51660,Harrisonburg,"Central Shenandoah",Hospitals,Pfizer,1,3
01/18/2021,51029,Buckingham,Piedmont,"Other Community Health Providers",Pfizer,2,4
01/22/2021,51083,Halifax,Southside,"Local Health Departments",Moderna,1,10
01/19/2021,51185,Tazewell,"Cumberland Plateau",Hospitals,Moderna,1,2
01/21/2021,51660,Harrisonburg,"Central Shenandoah","Local Health Departments",Pfizer,1,1
12/22/2020,51165,Rockingham,"Central Shenandoah",Hospitals,Pfizer,1,4
01/11/2021,51045,Craig,Alleghany,Hospitals,Pfizer,1,1
01/07/2021,51169,Scott,Lenowisco,"Medical Practices",Pfizer,1,21
02/15/2021,51660,Harrisonburg,"Central Shenandoah",Pharmacies,Moderna,1,1
01/25/2021,51043,Clarke,"Lord Fairfax",Hospitals,Moderna,1,1
02/06/2021,51143,Pittsylvania,Pittsylvania-Danville,Hospitals,Moderna,2,28
01/22/2021,51113,Madison,"Rappahannock Rapidan",Hospitals,Moderna,1,29
01/15/2021,51810,"Virginia Beach","Virginia Beach","Federal LTCF Program",Pfizer,1,158
01/25/2021,51023,Botetourt,Alleghany,"Federal LTCF Program",Pfizer,1,60
12/29/2020,51181,Surry,Crater,Hospitals,Moderna,1,4
02/16/2021,51049,Cumberland,Piedmont,Hospitals,Moderna,2,1
01/21/2021,51810,"Virginia Beach","Virginia Beach",Hospitals,Pfizer,1,115
02/01/2021,51670,Hopewell,Crater,"Federal LTCF Program",Pfizer,1,11
02/16/2021,51009,Amherst,"Central Virginia","Local Health Departments",Pfizer,1,2
12/18/2020,51099,"King George",Rappahannock,Hospitals,Pfizer,1,2
02/09/2021,51011,Appomattox,"Central Virginia","Other Community Health Providers",Moderna,1,2
01/06/2021,51510,Alexandria,Alexandria,Hospitals,Moderna,1,2
02/11/2021,51191,Washington,"Mount Rogers","Other Community Health Providers",Pfizer,2,102
01/24/2021,51177,Spotsylvania,Rappahannock,Pharmacies,Moderna,1,2
02/08/2021,51143,Pittsylvania,Pittsylvania-Danville,"Medical Practices",Moderna,1,34
01/28/2021,51790,Staunton,"Central Shenandoah",Pharmacies,Moderna,1,3
02/04/2021,51013,Arlington,Arlington,"Local Health Departments",Moderna,2,102
01/30/2021,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,2,4
02/09/2021,51047,Culpeper,"Rappahannock Rapidan","Other Community Health Providers",Moderna,2,3
12/31/2020,51137,Orange,"Rappahannock Rapidan","Other Community Health Providers",Moderna,1,4
01/04/2021,51105,Lee,Lenowisco,Hospitals,Pfizer,1,9
01/21/2021,51690,Martinsville,"West Piedmont","Federal LTCF Program",Pfizer,1,1
02/10/2021,51197,Wythe,"Mount Rogers","Federal LTCF Program",Pfizer,1,3
01/12/2021,51147,"Prince Edward",Piedmont,Hospitals,Pfizer,2,3
01/26/2021,51125,Nelson,"Blue Ridge",Hospitals,Pfizer,2,1
01/29/2021,51153,"Prince William","Prince William","Local Health Departments",Moderna,2,159
01/16/2021,51047,Culpeper,"Rappahannock Rapidan","Local Health Departments",Moderna,1,10
01/07/2021,51131,Northampton,"Eastern Shore",Hospitals,Pfizer,1,8
01/18/2021,51075,Goochland,Chickahominy,"Local Health Departments",Moderna,1,2
02/09/2021,51043,Clarke,"Lord Fairfax",Hospitals,Pfizer,1,4
01/18/2021,51049,Cumberland,Piedmont,Hospitals,Pfizer,2,2
02/02/2021,51099,"King George",Rappahannock,"Medical Practices",Moderna,1,1
02/11/2021,51001,Accomack,"Eastern Shore","Local Health Departments",Moderna,1,2
01/12/2021,51760,"Richmond City",Richmond,"Local Health Departments",Moderna,1,166
02/01/2021,51185,Tazewell,"Cumberland Plateau","Other Community Health Providers",Moderna,1,2
01/06/2021,51153,"Prince William","Prince William",Hospitals,Moderna,1,19
02/11/2021,51069,Frederick,"Lord Fairfax","Local Health Departments",Moderna,2,8
02/12/2021,51053,Dinwiddie,Crater,Pharmacies,Moderna,1,5
01/10/2021,51171,Shenandoah,"Lord Fairfax","Federal LTCF Program",Pfizer,1,7
02/03/2021,51103,Lancaster,"Three Rivers","Medical Practices",Moderna,1,14
01/19/2021,51005,Alleghany,Alleghany,"Federal LTCF Program",Pfizer,1,2
02/15/2021,51011,Appomattox,"Central Virginia","Federal LTCF Program",Pfizer,2,1
01/29/2021,51683,"Manassas City","Prince William",Hospitals,Pfizer,1,30
02/15/2021,51059,Fairfax,Fairfax,"Other Community Health Providers",Pfizer,2,4
02/14/2021,51197,Wythe,"Mount Rogers","Medical Practices",Pfizer,2,1
01/21/2021,51013,Arlington,Arlington,Hospitals,Moderna,2,1
02/11/2021,51153,"Prince William","Prince William",Hospitals,Pfizer,2,154
02/11/2021,51179,Stafford,Rappahannock,Hospitals,Pfizer,2,33
01/19/2021,51051,Dickenson,"Cumberland Plateau","Local Health Departments",Moderna,1,41
12/24/2020,51013,Arlington,Arlington,Hospitals,Pfizer,1,22
02/02/2021,51095,"James City",Peninsula,Hospitals,Pfizer,1,14
01/03/2021,51199,York,Peninsula,Hospitals,Pfizer,1,2
01/02/2021,51139,Page,"Lord Fairfax","Federal LTCF Program",Pfizer,1,53
02/15/2021,51051,Dickenson,"Cumberland Plateau","Local Health Departments",Moderna,2,32
02/04/2021,51149,"Prince George",Crater,Pharmacies,Moderna,1,9
01/27/2021,51159,"Richmond County","Three Rivers","Federal LTCF Program",Pfizer,1,32
02/16/2021,51610,"Falls Church",Fairfax,"Local Health Departments",Moderna,1,3
02/16/2021,51199,York,Peninsula,"Other Community Health Providers",Pfizer,2,2
01/15/2021,51700,"Newport News",Peninsula,"Federal LTCF Program",Pfizer,1,63
02/04/2021,51810,"Virginia Beach","Virginia Beach","Medical Practices",Pfizer,2,33
01/09/2021,51137,Orange,"Rappahannock Rapidan",Hospitals,Pfizer,1,2
01/29/2021,51840,Winchester,"Lord Fairfax","Local Health Departments",Pfizer,1,15
02/13/2021,51640,Galax,"Mount Rogers",Pharmacies,Moderna,1,2
02/15/2021,51029,Buckingham,Piedmont,"Other Community Health Providers",Moderna,1,26
02/10/2021,51017,Bath,"Central Shenandoah","Other Community Health Providers",Moderna,1,1
02/12/2021,51800,Suffolk,"Western Tidewater","Other Community Health Providers",Moderna,2,1
01/13/2021,51760,"Richmond City",Richmond,Pharmacies,Moderna,1,37
02/03/2021,51790,Staunton,"Central Shenandoah","Federal LTCF Program",Pfizer,1,2
02/10/2021,51117,Mecklenburg,Southside,"Local Health Departments",Moderna,2,4
01/08/2021,51155,Pulaski,"New River",Hospitals,Moderna,1,9
01/02/2021,51683,"Manassas City","Prince William","Other Community Health Providers",Moderna,1,2
01/15/2021,51570,"Colonial Heights",Chesterfield,Hospitals,Pfizer,2,2
12/18/2020,51179,Stafford,Rappahannock,"Other Community Health Providers",Pfizer,1,22
01/22/2021,51800,Suffolk,"Western Tidewater","Other Community Health Providers",Moderna,1,5
02/09/2021,51760,"Richmond City",Richmond,"Local Health Departments",Pfizer,2,17
01/24/2021,51179,Stafford,Rappahannock,"Federal LTCF Program",Pfizer,2,10
01/05/2021,51163,Rockbridge,"Central Shenandoah","Local Health Departments",Moderna,1,9
01/27/2021,51081,Greensville,Crater,Pharmacies,Moderna,1,2
01/21/2021,51640,Galax,"Mount Rogers","Federal LTCF Program",Pfizer,1,1
02/04/2021,51171,Shenandoah,"Lord Fairfax","Other Community Health Providers",Moderna,1,2
01/29/2021,51031,Campbell,"Central Virginia","Other Community Health Providers",Moderna,1,10
01/25/2021,51143,Pittsylvania,Pittsylvania-Danville,Hospitals,Pfizer,1,10
01/02/2021,51059,Fairfax,Fairfax,"Other Community Health Providers",Moderna,1,28
01/11/2021,51041,Chesterfield,Chesterfield,"Medical Practices",Pfizer,2,6
02/13/2021,51089,Henry,"West Piedmont",Hospitals,Pfizer,2,7
01/21/2021,51025,Brunswick,Southside,Hospitals,Pfizer,1,70
02/16/2021,51085,Hanover,Chickahominy,"Medical Practices",Moderna,2,11
01/22/2021,51043,Clarke,"Lord Fairfax","Other Community Health Providers",Moderna,1,1
01/23/2021,51183,Sussex,Crater,Pharmacies,Moderna,1,2
12/28/2020,51045,Craig,Alleghany,"Local Health Departments",Moderna,1,1
01/27/2021,51127,"New Kent",Chickahominy,"Federal LTCF Program",Pfizer,1,40
02/09/2021,51057,Essex,"Three Rivers",Hospitals,Moderna,2,1
02/01/2021,51035,Carroll,"Mount Rogers","Local Health Departments",Moderna,2,20
02/15/2021,51131,Northampton,"Eastern Shore","Medical Practices",Moderna,2,32
01/25/2021,51193,Westmoreland,"Three Rivers",Hospitals,Moderna,1,2
01/19/2021,51036,"Charles City",Chickahominy,"Local Health Departments",Moderna,1,5
02/10/2021,51071,Giles,"New River","Other Community Health Providers",Moderna,1,1
01/28/2021,51195,Wise,Lenowisco,"Local Health Departments",Moderna,2,67
01/20/2021,51095,"James City",Peninsula,"Local Health Departments",Moderna,2,1
01/31/2021,51700,"Newport News",Peninsula,"Medical Practices",Moderna,1,4
02/10/2021,51093,"Isle of Wight","Western Tidewater","Medical Practices",Pfizer,1,44
02/10/2021,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,2,409
01/26/2021,51171,Shenandoah,"Lord Fairfax","Medical Practices",Moderna,1,3
12/18/2020,51063,Floyd,"New River",Hospitals,Pfizer,1,21
02/17/2021,51700,"Newport News",Peninsula,"Other Community Health Providers",Moderna,2,1
02/04/2021,51161,"Roanoke County",Alleghany,"Local Health Departments",Moderna,2,171
02/11/2021,51013,Arlington,Arlington,Hospitals,Pfizer,1,39
02/03/2021,51079,Greene,"Blue Ridge","Federal LTCF Program",Pfizer,2,21
02/09/2021,51620,"Franklin City","Western Tidewater","Local Health Departments",Pfizer,1,1
01/27/2021,51790,Staunton,"Central Shenandoah","Federal LTCF Program",Pfizer,1,10
02/12/2021,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Moderna,2,9
01/13/2021,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,2,5
01/26/2021,51161,"Roanoke County",Alleghany,"Local Health Departments",Moderna,2,1
02/04/2021,51143,Pittsylvania,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,1,1
01/24/2021,51085,Hanover,Chickahominy,"Federal LTCF Program",Pfizer,2,2
01/29/2021,51735,Poquoson,Peninsula,Pharmacies,Moderna,1,1
01/24/2021,51510,Alexandria,Alexandria,"Other Community Health Providers",Pfizer,1,1
01/22/2021,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Moderna,1,23
01/06/2021,51640,Galax,"Mount Rogers","Federal LTCF Program",Pfizer,1,1
01/30/2021,51143,Pittsylvania,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,2,2
01/24/2021,51131,Northampton,"Eastern Shore",Hospitals,Pfizer,1,1
02/09/2021,51153,"Prince William","Prince William","Local Health Departments",Moderna,2,246
02/11/2021,51135,Nottoway,Piedmont,Hospitals,Moderna,2,9
01/18/2021,51101,"King William","Three Rivers","Medical Practices",Pfizer,1,5
01/30/2021,51107,Loudoun,Loudoun,Hospitals,Pfizer,2,188
02/06/2021,51590,Danville,Pittsylvania-Danville,Hospitals,Pfizer,2,1
02/09/2021,51175,Southampton,"Western Tidewater",Pharmacies,Moderna,1,1
02/09/2021,51125,Nelson,"Blue Ridge",Hospitals,Moderna,2,3
01/27/2021,51760,"Richmond City",Richmond,"Local Health Departments",Moderna,1,70
01/21/2021,51141,Patrick,"West Piedmont","Other Community Health Providers",Pfizer,1,1
01/12/2021,51127,"New Kent",Chickahominy,"Federal LTCF Program",Pfizer,1,7
02/05/2021,51127,"New Kent",Chickahominy,"Medical Practices",Moderna,1,2
01/28/2021,51590,Danville,Pittsylvania-Danville,"Local Health Departments",Pfizer,1,1
01/28/2021,51570,"Colonial Heights",Chesterfield,"Medical Practices",Moderna,1,7
01/11/2021,51790,Staunton,"Central Shenandoah","Medical Practices",Moderna,1,73
02/01/2021,51570,"Colonial Heights",Chesterfield,Hospitals,Pfizer,2,2
02/11/2021,51025,Brunswick,Southside,Hospitals,Moderna,2,1
01/12/2021,51570,"Colonial Heights",Chesterfield,"Federal LTCF Program",Pfizer,1,8
01/18/2021,51033,Caroline,Rappahannock,Pharmacies,Moderna,1,1
02/17/2021,51049,Cumberland,Piedmont,Hospitals,Moderna,2,2
02/11/2021,51005,Alleghany,Alleghany,"Federal LTCF Program",Pfizer,1,1
12/30/2020,51033,Caroline,Rappahannock,"Other Community Health Providers",Pfizer,1,13
02/17/2021,51143,Pittsylvania,Pittsylvania-Danville,Pharmacies,Moderna,1,8
01/12/2021,51660,Harrisonburg,"Central Shenandoah","Local Health Departments",Moderna,1,11
12/17/2020,51095,"James City",Peninsula,Hospitals,Pfizer,1,44
12/30/2020,51175,Southampton,"Western Tidewater","Local Health Departments",Moderna,1,11
01/30/2021,51095,"James City",Peninsula,Hospitals,Moderna,2,24
02/04/2021,51035,Carroll,"Mount Rogers","Local Health Departments",Pfizer,1,1
01/27/2021,51103,Lancaster,"Three Rivers","Medical Practices",Moderna,1,57
01/14/2021,51065,Fluvanna,"Blue Ridge","Medical Practices",Moderna,1,1
01/26/2021,51810,"Virginia Beach","Virginia Beach","Medical Practices",Pfizer,2,6
01/14/2021,51683,"Manassas City","Prince William",Hospitals,Pfizer,1,20
12/15/2020,51670,Hopewell,Crater,Hospitals,Pfizer,1,1
02/10/2021,51740,Portsmouth,Portsmouth,Pharmacies,Moderna,1,27
02/13/2021,51111,Lunenburg,Piedmont,"Federal LTCF Program",Pfizer,2,4
01/20/2021,51071,Giles,"New River","Other Community Health Providers",Moderna,1,4
01/26/2021,51107,Loudoun,Loudoun,Hospitals,Pfizer,1,16
01/08/2021,51720,Norton,Lenowisco,"Medical Practices",Pfizer,2,1
01/27/2021,51520,Bristol,"Mount Rogers",Hospitals,Moderna,1,1
02/09/2021,51670,Hopewell,Crater,"Local Health Departments",Moderna,2,1
01/26/2021,51013,Arlington,Arlington,"Local Health Departments",Moderna,2,86
01/26/2021,51057,Essex,"Three Rivers",Hospitals,Pfizer,2,5
01/09/2021,51590,Danville,Pittsylvania-Danville,Hospitals,Moderna,1,81
01/21/2021,51520,Bristol,"Mount Rogers","Other Community Health Providers",Moderna,1,1
01/23/2021,51011,Appomattox,"Central Virginia","Federal LTCF Program",Pfizer,2,2
12/28/2020,51199,York,Peninsula,Hospitals,Moderna,1,31
12/21/2020,51141,Patrick,"West Piedmont",Hospitals,Pfizer,1,5
12/27/2020,51770,"Roanoke City",Roanoke,"Other Community Health Providers",Pfizer,1,1
02/05/2021,51143,Pittsylvania,Pittsylvania-Danville,Hospitals,Pfizer,1,4
01/20/2021,51117,Mecklenburg,Southside,"Local Health Departments",Moderna,2,9
01/22/2021,51041,Chesterfield,Chesterfield,Pharmacies,Moderna,1,211
01/12/2021,51099,"King George",Rappahannock,"Federal LTCF Program",Pfizer,1,9
01/06/2021,51025,Brunswick,Southside,Hospitals,Pfizer,1,2
02/10/2021,51095,"James City",Peninsula,"Local Health Departments",Moderna,2,71
02/09/2021,51840,Winchester,"Lord Fairfax","Local Health Departments",Pfizer,1,3
12/17/2020,51036,"Charles City",Chickahominy,Hospitals,Pfizer,1,3
01/18/2021,51197,Wythe,"Mount Rogers","Medical Practices",Moderna,1,3
01/19/2021,51069,Frederick,"Lord Fairfax","Other Community Health Providers",Pfizer,2,1
02/03/2021,51143,Pittsylvania,Pittsylvania-Danville,"Other Community Health Providers",Moderna,1,1
01/11/2021,51103,Lancaster,"Three Rivers","Federal LTCF Program",Pfizer,1,4
01/22/2021,51089,Henry,"West Piedmont",Hospitals,Moderna,2,1
01/20/2021,51630,Fredericksburg,Rappahannock,"Local Health Departments",Pfizer,1,1
02/06/2021,51137,Orange,"Rappahannock Rapidan","Medical Practices",Pfizer,1,1
01/21/2021,51153,"Prince William","Prince William",Hospitals,Moderna,1,43
02/02/2021,51540,Charlottesville,"Blue Ridge",Hospitals,Moderna,1,2
02/03/2021,51171,Shenandoah,"Lord Fairfax",Pharmacies,Moderna,1,38
12/19/2020,51013,Arlington,Arlington,"Other Community Health Providers",Pfizer,1,2
01/11/2021,51091,Highland,"Central Shenandoah",Hospitals,Pfizer,2,1
12/31/2020,51610,"Falls Church",Fairfax,"Local Health Departments",Moderna,1,6
01/06/2021,51085,Hanover,Chickahominy,Pharmacies,Moderna,1,16
02/04/2021,51149,"Prince George",Crater,"Other Community Health Providers",Pfizer,1,7
01/09/2021,51107,Loudoun,Loudoun,Hospitals,Moderna,1,2
01/17/2021,51750,Radford,"New River",Hospitals,Moderna,1,2
02/03/2021,51683,"Manassas City","Prince William",Hospitals,Moderna,2,2
01/10/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Moderna,1,6
01/04/2021,51840,Winchester,"Lord Fairfax","Local Health Departments",Moderna,1,16
02/10/2021,51590,Danville,Pittsylvania-Danville,"Other Community Health Providers",Moderna,1,1
01/23/2021,51009,Amherst,"Central Virginia","Other Community Health Providers",Pfizer,1,1
12/31/2020,51105,Lee,Lenowisco,Hospitals,Pfizer,1,4
01/21/2021,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,2,2
01/15/2021,51063,Floyd,"New River",Hospitals,Pfizer,1,3
01/22/2021,51043,Clarke,"Lord Fairfax","Local Health Departments",Moderna,1,40
01/18/2021,51005,Alleghany,Alleghany,"Other Community Health Providers",Pfizer,1,1
02/05/2021,"Out of State","Out of State","Out of State",Pharmacies,Moderna,2,5
02/06/2021,51183,Sussex,Crater,"Medical Practices",Pfizer,1,1
12/31/2020,51073,Gloucester,"Three Rivers",Hospitals,Moderna,1,4
01/22/2021,51169,Scott,Lenowisco,Hospitals,Pfizer,2,2
01/28/2021,51043,Clarke,"Lord Fairfax",Hospitals,Pfizer,1,123
12/30/2020,51199,York,Peninsula,Hospitals,Pfizer,1,3
01/01/2021,51137,Orange,"Rappahannock Rapidan","Medical Practices",Moderna,1,1
01/06/2021,51510,Alexandria,Alexandria,Hospitals,Pfizer,2,24
02/04/2021,51101,"King William","Three Rivers",Hospitals,Moderna,1,1
12/29/2020,51005,Alleghany,Alleghany,Hospitals,Pfizer,1,2
12/23/2020,51630,Fredericksburg,Rappahannock,"Local Health Departments",Moderna,1,6
01/28/2021,51091,Highland,"Central Shenandoah","Other Community Health Providers",Moderna,1,41
01/17/2021,51137,Orange,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,19
01/09/2021,51540,Charlottesville,"Blue Ridge","Local Health Departments",Moderna,1,37
01/14/2021,51051,Dickenson,"Cumberland Plateau","Other Community Health Providers",Moderna,1,17
01/22/2021,51159,"Richmond County","Three Rivers","Medical Practices",Pfizer,1,1
01/05/2021,51015,Augusta,"Central Shenandoah","Local Health Departments",Moderna,1,95
01/04/2021,51197,Wythe,"Mount Rogers",Hospitals,Pfizer,2,3
02/01/2021,51093,"Isle of Wight","Western Tidewater",Pharmacies,Moderna,1,2
02/15/2021,51810,"Virginia Beach","Virginia Beach","Federal LTCF Program",Pfizer,2,15
01/19/2021,51185,Tazewell,"Cumberland Plateau",Hospitals,Pfizer,2,24
01/26/2021,51147,"Prince Edward",Piedmont,"Local Health Departments",Moderna,1,29
01/02/2021,51700,"Newport News",Peninsula,"Medical Practices",Pfizer,1,5
01/21/2021,51057,Essex,"Three Rivers","Local Health Departments",Moderna,1,22
02/06/2021,51061,Fauquier,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,7
12/30/2020,51770,"Roanoke City",Roanoke,"Federal LTCF Program",Pfizer,1,50
02/01/2021,51019,Bedford,"Central Virginia","Medical Practices",Pfizer,1,5
12/31/2020,51590,Danville,Pittsylvania-Danville,"Local Health Departments",Moderna,1,22
01/26/2021,51075,Goochland,Chickahominy,"Other Community Health Providers",Pfizer,1,2
01/07/2021,51149,"Prince George",Crater,"Other Community Health Providers",Moderna,1,2
01/30/2021,51003,Albemarle,"Blue Ridge","Local Health Departments",Pfizer,1,4
02/09/2021,51167,Russell,"Cumberland Plateau","Federal LTCF Program",Pfizer,2,12
02/08/2021,51067,"Franklin County","West Piedmont",Hospitals,Moderna,1,2
02/03/2021,51775,Salem,Alleghany,"Local Health Departments",Pfizer,1,34
01/22/2021,51025,Brunswick,Southside,"Other Community Health Providers",Pfizer,1,1
01/19/2021,51165,Rockingham,"Central Shenandoah","Federal LTCF Program",Pfizer,2,1
02/08/2021,51075,Goochland,Chickahominy,"Other Community Health Providers",Pfizer,2,1
01/19/2021,51021,Bland,"Mount Rogers","Federal LTCF Program",Pfizer,1,5
02/08/2021,51680,Lynchburg,"Central Virginia","Local Health Departments",Moderna,1,1
01/11/2021,51115,Mathews,"Three Rivers","Federal LTCF Program",Pfizer,1,13
01/19/2021,51750,Radford,"New River",Hospitals,Pfizer,1,1
01/11/2021,51067,"Franklin County","West Piedmont",Hospitals,Pfizer,2,8
01/17/2021,51520,Bristol,"Mount Rogers","Federal LTCF Program",Pfizer,1,2
12/24/2020,51810,"Virginia Beach","Virginia Beach",Hospitals,Pfizer,1,29
01/29/2021,51187,Warren,"Lord Fairfax","Federal LTCF Program",Pfizer,2,14
01/06/2021,"Out of State","Out of State","Out of State","Medical Practices",Moderna,1,42
02/03/2021,51610,"Falls Church",Fairfax,"Other Community Health Providers",Pfizer,1,1
01/31/2021,51149,"Prince George",Crater,Pharmacies,Moderna,1,1
02/07/2021,51149,"Prince George",Crater,"Local Health Departments",Moderna,1,1
12/22/2020,51165,Rockingham,"Central Shenandoah","Medical Practices",Pfizer,1,1
02/16/2021,51009,Amherst,"Central Virginia","Local Health Departments",Moderna,2,2
12/23/2020,51510,Alexandria,Alexandria,"Medical Practices",Moderna,1,1
12/30/2020,51185,Tazewell,"Cumberland Plateau",Hospitals,Moderna,1,30
02/04/2021,51115,Mathews,"Three Rivers","Medical Practices",Moderna,1,15
12/16/2020,51119,Middlesex,"Three Rivers",Hospitals,Pfizer,1,1
01/11/2021,51017,Bath,"Central Shenandoah",Hospitals,Pfizer,2,1
02/09/2021,51510,Alexandria,Alexandria,"Federal LTCF Program",Pfizer,1,16
01/22/2021,51179,Stafford,Rappahannock,Hospitals,Pfizer,2,18
01/28/2021,51003,Albemarle,"Blue Ridge",Pharmacies,Moderna,1,7
02/01/2021,51770,"Roanoke City",Roanoke,"Other Community Health Providers",Moderna,1,7
02/10/2021,51053,Dinwiddie,Crater,"Medical Practices",Pfizer,1,6
01/28/2021,51019,Bedford,"Central Virginia","Federal LTCF Program",Pfizer,2,37
02/11/2021,51025,Brunswick,Southside,"Medical Practices",Moderna,2,10
02/02/2021,51163,Rockbridge,"Central Shenandoah","Medical Practices",Moderna,1,1
01/15/2021,51049,Cumberland,Piedmont,"Federal LTCF Program",Pfizer,2,2
01/22/2021,51177,Spotsylvania,Rappahannock,"Local Health Departments",Moderna,1,177
01/28/2021,51023,Botetourt,Alleghany,Pharmacies,Moderna,1,5
01/28/2021,51057,Essex,"Three Rivers",Hospitals,Moderna,2,7
02/15/2021,51179,Stafford,Rappahannock,"Other Community Health Providers",Moderna,1,1
02/04/2021,51125,Nelson,"Blue Ridge","Local Health Departments",Pfizer,1,36
02/02/2021,"Not Reported","Not Reported","Not Reported",Pharmacies,Moderna,1,113
02/13/2021,51023,Botetourt,Alleghany,"Medical Practices",Moderna,2,20
12/17/2020,51167,Russell,"Cumberland Plateau",Hospitals,Pfizer,1,40
01/20/2021,51003,Albemarle,"Blue Ridge","Other Community Health Providers",Pfizer,2,118
01/20/2021,51093,"Isle of Wight","Western Tidewater",Hospitals,Pfizer,1,21
12/30/2020,51029,Buckingham,Piedmont,"Federal LTCF Program",Pfizer,1,1
12/23/2020,51670,Hopewell,Crater,Hospitals,Pfizer,1,12
01/25/2021,51119,Middlesex,"Three Rivers","Federal LTCF Program",Pfizer,2,1
01/07/2021,51097,"King and Queen","Three Rivers",Hospitals,Pfizer,1,1
01/15/2021,51199,York,Peninsula,"Local Health Departments",Moderna,1,51
02/03/2021,51063,Floyd,"New River","Other Community Health Providers",Moderna,2,1
01/15/2021,51101,"King William","Three Rivers",Hospitals,Pfizer,2,3
01/28/2021,51071,Giles,"New River","Federal LTCF Program",Pfizer,2,1
02/03/2021,51119,Middlesex,"Three Rivers","Other Community Health Providers",Moderna,1,2
01/23/2021,51029,Buckingham,Piedmont,"Medical Practices",Moderna,1,3
01/21/2021,51095,"James City",Peninsula,"Medical Practices",Pfizer,1,11
01/26/2021,51011,Appomattox,"Central Virginia",Hospitals,Pfizer,2,12
12/16/2020,51135,Nottoway,Piedmont,Hospitals,Pfizer,1,1
02/14/2021,51033,Caroline,Rappahannock,Pharmacies,Moderna,2,1
02/17/2021,51065,Fluvanna,"Blue Ridge","Local Health Departments",Pfizer,2,1
01/04/2021,51550,Chesapeake,Chesapeake,"Federal LTCF Program",Pfizer,1,85
02/16/2021,51051,Dickenson,"Cumberland Plateau",Hospitals,Moderna,2,1
01/27/2021,51550,Chesapeake,Chesapeake,Hospitals,Pfizer,2,84
02/02/2021,51179,Stafford,Rappahannock,"Local Health Departments",Moderna,2,19
01/29/2021,51177,Spotsylvania,Rappahannock,Hospitals,Moderna,2,2
01/06/2021,51003,Albemarle,"Blue Ridge","Medical Practices",Pfizer,2,1
01/27/2021,51670,Hopewell,Crater,"Local Health Departments",Moderna,1,1
12/29/2020,51031,Campbell,"Central Virginia",Hospitals,Moderna,1,1
01/27/2021,51173,Smyth,"Mount Rogers",Hospitals,Pfizer,1,2
02/05/2021,51185,Tazewell,"Cumberland Plateau","Federal LTCF Program",Pfizer,2,39
02/02/2021,51035,Carroll,"Mount Rogers",Hospitals,Moderna,1,40
01/04/2021,51775,Salem,Alleghany,Hospitals,Pfizer,1,25
01/09/2021,51800,Suffolk,"Western Tidewater",Hospitals,Pfizer,2,4
01/16/2021,51145,Powhatan,Chesterfield,Pharmacies,Moderna,1,3
01/22/2021,51107,Loudoun,Loudoun,Hospitals,Pfizer,1,129
01/27/2021,51740,Portsmouth,Portsmouth,"Federal LTCF Program",Pfizer,1,52
02/11/2021,51173,Smyth,"Mount Rogers","Federal LTCF Program",Pfizer,1,39
02/15/2021,51570,"Colonial Heights",Chesterfield,"Other Community Health Providers",Pfizer,1,2
