"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
2021-01-23,51810,"Virginia Beach","Virginia Beach","Medical Practices",Moderna,1,179
2021-02-13,51073,Gloucester,"Three Rivers",Pharmacies,Moderna,2,1
2021-01-15,51165,Rockingham,"Central Shenandoah","Medical Practices",Moderna,1,4
2021-01-16,51061,Fauquier,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,6
2021-01-21,51121,Montgomery,"New River",Hospitals,Pfizer,1,12
2021-01-06,51139,Page,"Lord Fairfax","Local Health Departments",Moderna,1,10
2020-12-28,51107,Loudoun,Loudoun,Hospitals,Moderna,1,20
2021-01-21,51003,Albemarle,"Blue Ridge","Other Community Health Providers",Moderna,1,10
2021-01-07,51810,"Virginia Beach","Virginia Beach","Federal LTCF Program",Pfizer,1,69
2021-01-04,51177,Spotsylvania,Rappahannock,Hospitals,Pfizer,1,8
2021-02-03,51075,Goochland,Chickahominy,"Other Community Health Providers",Moderna,1,1
2021-02-13,51137,Orange,"Rappahannock Rapidan","Medical Practices",Moderna,2,1
2021-01-27,51173,Smyth,"Mount Rogers","Federal LTCF Program",Pfizer,1,37
2021-01-29,51630,Fredericksburg,Rappahannock,"Local Health Departments",Moderna,2,2
2021-01-12,51067,"Franklin County","West Piedmont","Medical Practices",Pfizer,1,1
2021-01-15,51051,Dickenson,"Cumberland Plateau","Other Community Health Providers",Moderna,1,19
2021-02-11,51077,Grayson,"Mount Rogers",Pharmacies,Moderna,2,9
2021-01-30,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Pfizer,1,8
2021-01-19,51830,Williamsburg,Peninsula,Hospitals,Pfizer,1,1
2021-02-05,51191,Washington,"Mount Rogers","Local Health Departments",Pfizer,1,1
2020-12-28,51750,Radford,"New River",Hospitals,Moderna,1,1
2021-01-30,51015,Augusta,"Central Shenandoah",Hospitals,Moderna,1,2
2021-02-05,51540,Charlottesville,"Blue Ridge","Local Health Departments",Moderna,2,10
2021-01-17,51023,Botetourt,Alleghany,"Federal LTCF Program",Pfizer,1,1
2021-01-16,51790,Staunton,"Central Shenandoah",Hospitals,Pfizer,1,1
2021-02-10,51153,"Prince William","Prince William","Local Health Departments",Pfizer,1,21
2021-01-23,51031,Campbell,"Central Virginia","Federal LTCF Program",Pfizer,2,9
2021-01-28,51035,Carroll,"Mount Rogers","Federal LTCF Program",Pfizer,2,17
2021-01-26,51147,"Prince Edward",Piedmont,Hospitals,Moderna,2,21
2021-01-08,51133,Northumberland,"Three Rivers",Hospitals,Moderna,1,9
2020-12-30,51041,Chesterfield,Chesterfield,"Medical Practices",Moderna,1,6
2021-01-04,51163,Rockbridge,"Central Shenandoah","Federal LTCF Program",Pfizer,1,6
2021-02-12,51185,Tazewell,"Cumberland Plateau",Pharmacies,Moderna,2,8
2021-01-22,51155,Pulaski,"New River",Hospitals,Pfizer,1,5
2021-02-01,51035,Carroll,"Mount Rogers","Medical Practices",Pfizer,1,1
2021-01-27,51093,"Isle of Wight","Western Tidewater","Other Community Health Providers",Moderna,1,3
2021-01-27,51069,Frederick,"Lord Fairfax",Hospitals,Moderna,1,50
2021-02-05,51003,Albemarle,"Blue Ridge",Hospitals,Pfizer,1,339
2021-01-20,51061,Fauquier,"Rappahannock Rapidan","Other Community Health Providers",Moderna,1,3
2021-01-27,51199,York,Peninsula,"Other Community Health Providers",Moderna,1,1
2020-12-27,51081,Greensville,Crater,"Other Community Health Providers",Moderna,1,1
2021-02-01,51097,"King and Queen","Three Rivers","Local Health Departments",Moderna,1,2
2021-02-04,51137,Orange,"Rappahannock Rapidan",Hospitals,Moderna,2,7
2021-01-25,51173,Smyth,"Mount Rogers","Local Health Departments",Moderna,1,19
2021-01-29,51810,"Virginia Beach","Virginia Beach","Local Health Departments",Moderna,2,3
2021-01-21,51105,Lee,Lenowisco,"Medical Practices",Moderna,1,1
2021-02-02,51700,"Newport News",Peninsula,"Local Health Departments",Pfizer,1,11
2021-01-26,51035,Carroll,"Mount Rogers","Local Health Departments",Moderna,2,35
2021-02-10,51145,Powhatan,Chesterfield,"Other Community Health Providers",Moderna,2,15
2020-12-23,51003,Albemarle,"Blue Ridge","Other Community Health Providers",Pfizer,1,192
2021-01-06,51045,Craig,Alleghany,Hospitals,Pfizer,1,1
2021-01-29,51161,"Roanoke County",Alleghany,"Medical Practices",Pfizer,2,1
2021-02-10,51183,Sussex,Crater,"Medical Practices",Moderna,1,8
2021-01-21,51520,Bristol,"Mount Rogers",Hospitals,Moderna,1,1
2021-01-21,51101,"King William","Three Rivers","Local Health Departments",Moderna,1,12
2020-12-23,51155,Pulaski,"New River",Hospitals,Pfizer,1,8
2021-02-10,"Not Reported","Not Reported","Not Reported","Local Health Departments",Pfizer,1,117
2021-01-19,51109,Louisa,"Blue Ridge","Federal LTCF Program",Pfizer,2,1
2021-01-15,51590,Danville,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,1,2
2020-12-27,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,1,1
2021-02-05,51740,Portsmouth,Portsmouth,"Federal LTCF Program",Pfizer,2,115
2021-01-05,51085,Hanover,Chickahominy,"Medical Practices",Pfizer,1,1
2021-01-04,51153,"Prince William","Prince William",Hospitals,Moderna,1,11
2021-02-11,51670,Hopewell,Crater,"Local Health Departments",Moderna,2,3
2021-02-03,51137,Orange,"Rappahannock Rapidan","Local Health Departments",Moderna,1,147
2020-12-30,51013,Arlington,Arlington,Hospitals,Pfizer,1,27
2021-01-28,51089,Henry,"West Piedmont",Hospitals,Moderna,2,9
2021-01-27,51185,Tazewell,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,5
2021-02-11,51119,Middlesex,"Three Rivers","Local Health Departments",Moderna,2,24
2021-01-29,51127,"New Kent",Chickahominy,"Federal LTCF Program",Pfizer,1,5
2020-12-28,51139,Page,"Lord Fairfax","Other Community Health Providers",Pfizer,1,2
2021-01-29,51830,Williamsburg,Peninsula,"Local Health Departments",Moderna,1,5
2021-01-14,51760,"Richmond City",Richmond,"Local Health Departments",Moderna,1,149
2021-02-10,51079,Greene,"Blue Ridge","Other Community Health Providers",Moderna,2,1
2021-01-13,51800,Suffolk,"Western Tidewater","Medical Practices",Moderna,1,1
2021-01-24,51680,Lynchburg,"Central Virginia","Federal LTCF Program",Pfizer,1,56
2021-01-09,51003,Albemarle,"Blue Ridge","Other Community Health Providers",Pfizer,2,38
2021-01-27,51065,Fluvanna,"Blue Ridge","Medical Practices",Moderna,1,46
2021-01-26,51179,Stafford,Rappahannock,Hospitals,Moderna,2,17
2021-01-28,51540,Charlottesville,"Blue Ridge",Hospitals,Pfizer,2,3
2021-01-25,51187,Warren,"Lord Fairfax",Hospitals,Moderna,2,10
2021-02-03,51670,Hopewell,Crater,Pharmacies,Moderna,1,3
2021-01-08,51059,Fairfax,Fairfax,"Other Community Health Providers",Moderna,1,55
2021-01-07,51197,Wythe,"Mount Rogers","Medical Practices",Moderna,1,3
2021-02-11,51089,Henry,"West Piedmont","Other Community Health Providers",Pfizer,2,1
2021-01-22,51061,Fauquier,"Rappahannock Rapidan","Local Health Departments",Moderna,2,1
2021-01-08,51139,Page,"Lord Fairfax","Federal LTCF Program",Pfizer,1,2
2021-02-08,51036,"Charles City",Chickahominy,Hospitals,Pfizer,1,2
2021-02-08,51095,"James City",Peninsula,Hospitals,Pfizer,1,7
2021-01-27,51683,"Manassas City","Prince William",Hospitals,Pfizer,1,14
2021-01-27,51147,"Prince Edward",Piedmont,"Other Community Health Providers",Moderna,2,1
2021-02-06,51177,Spotsylvania,Rappahannock,"Federal LTCF Program",Pfizer,1,2
2021-01-29,51013,Arlington,Arlington,"Medical Practices",Pfizer,2,8
2021-01-15,51137,Orange,"Rappahannock Rapidan",Hospitals,Pfizer,1,7
2020-12-27,51141,Patrick,"West Piedmont",Hospitals,Pfizer,1,1
2021-02-11,51540,Charlottesville,"Blue Ridge","Medical Practices",Moderna,1,2
2021-01-22,51179,Stafford,Rappahannock,"Medical Practices",Pfizer,1,1
2020-12-17,51047,Culpeper,"Rappahannock Rapidan","Medical Practices",Pfizer,1,2
2020-12-28,51003,Albemarle,"Blue Ridge","Medical Practices",Pfizer,1,1
2021-01-23,51510,Alexandria,Alexandria,"Local Health Departments",Moderna,1,398
2021-01-06,51023,Botetourt,Alleghany,"Other Community Health Providers",Moderna,1,2
2021-02-03,"Out of State","Out of State","Out of State","Medical Practices",Moderna,2,18
2021-02-04,51153,"Prince William","Prince William","Medical Practices",Pfizer,2,1
2021-01-29,51800,Suffolk,"Western Tidewater","Federal LTCF Program",Pfizer,1,17
2021-01-16,"Out of State","Out of State","Out of State",Hospitals,Moderna,1,11
2021-01-11,51019,Bedford,"Central Virginia","Other Community Health Providers",Moderna,1,4
2021-01-08,51680,Lynchburg,"Central Virginia","Medical Practices",Moderna,1,6
2021-01-11,51005,Alleghany,Alleghany,"Other Community Health Providers",Pfizer,1,1
2021-02-11,51173,Smyth,"Mount Rogers",Hospitals,Pfizer,2,1
2021-01-18,51179,Stafford,Rappahannock,"Federal LTCF Program",Pfizer,2,19
2021-02-10,51610,"Falls Church",Fairfax,"Local Health Departments",Moderna,1,4
2021-01-29,51760,"Richmond City",Richmond,"Other Community Health Providers",Moderna,1,52
2021-01-10,51163,Rockbridge,"Central Shenandoah","Other Community Health Providers",Pfizer,2,2
2021-02-11,51125,Nelson,"Blue Ridge",Hospitals,Moderna,2,2
2021-02-12,51550,Chesapeake,Chesapeake,"Medical Practices",Moderna,2,5
2020-12-24,51029,Buckingham,Piedmont,Hospitals,Pfizer,1,1
2021-02-05,51157,Rappahannock,"Rappahannock Rapidan",Hospitals,Pfizer,1,2
2021-02-10,51085,Hanover,Chickahominy,"Medical Practices",Moderna,2,7
2021-01-29,51155,Pulaski,"New River","Other Community Health Providers",Moderna,1,4
2021-01-13,51019,Bedford,"Central Virginia",Hospitals,Moderna,1,3
2020-12-28,51041,Chesterfield,Chesterfield,"Federal LTCF Program",Pfizer,1,31
2021-01-14,51061,Fauquier,"Rappahannock Rapidan","Medical Practices",Moderna,1,4
2021-01-13,51103,Lancaster,"Three Rivers",Hospitals,Moderna,1,1
2021-01-15,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Moderna,1,7
2021-02-09,51187,Warren,"Lord Fairfax",Hospitals,Pfizer,1,13
2021-01-31,51167,Russell,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,5
2020-12-16,51197,Wythe,"Mount Rogers",Hospitals,Pfizer,1,12
2020-12-20,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,1,2
2021-01-02,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Pfizer,1,9
2021-01-29,51730,Petersburg,Crater,"Federal LTCF Program",Pfizer,2,7
2021-01-18,51161,"Roanoke County",Alleghany,Hospitals,Moderna,1,18
2020-12-27,51660,Harrisonburg,"Central Shenandoah",Hospitals,Pfizer,1,1
2021-01-28,51009,Amherst,"Central Virginia","Medical Practices",Pfizer,1,13
2020-12-28,51037,Charlotte,Piedmont,Hospitals,Moderna,1,9
2021-01-15,51700,"Newport News",Peninsula,Hospitals,Pfizer,2,16
2021-02-08,51093,"Isle of Wight","Western Tidewater",Pharmacies,Moderna,2,1
2021-01-30,51820,Waynesboro,"Central Shenandoah","Federal LTCF Program",Pfizer,1,30
2021-02-06,51043,Clarke,"Lord Fairfax","Federal LTCF Program",Pfizer,1,1
2020-12-17,51031,Campbell,"Central Virginia",Hospitals,Pfizer,1,16
2021-01-28,51011,Appomattox,"Central Virginia","Medical Practices",Pfizer,1,20
2020-12-31,51610,"Falls Church",Fairfax,Hospitals,Pfizer,1,2
2021-02-03,51119,Middlesex,"Three Rivers","Federal LTCF Program",Pfizer,1,7
2021-01-06,51073,Gloucester,"Three Rivers","Local Health Departments",Moderna,1,11
2021-01-30,51061,Fauquier,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,4
2021-02-13,51740,Portsmouth,Portsmouth,"Local Health Departments",Moderna,1,6
2021-01-06,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,2,102
2020-12-30,51630,Fredericksburg,Rappahannock,"Other Community Health Providers",Pfizer,2,1
2021-02-10,51043,Clarke,"Lord Fairfax",Hospitals,Pfizer,2,29
2021-01-29,51101,"King William","Three Rivers","Federal LTCF Program",Pfizer,2,2
2021-01-13,51109,Louisa,"Blue Ridge",Pharmacies,Moderna,1,2
2021-02-06,51089,Henry,"West Piedmont","Medical Practices",Pfizer,1,1
2021-01-24,51650,Hampton,Hampton,Hospitals,Pfizer,2,1
2021-02-02,51089,Henry,"West Piedmont","Federal LTCF Program",Pfizer,2,3
2021-01-16,51775,Salem,Alleghany,Hospitals,Moderna,1,2
2021-02-05,51750,Radford,"New River","Federal LTCF Program",Pfizer,2,7
2021-02-06,51089,Henry,"West Piedmont",Hospitals,Pfizer,1,1
2021-02-12,51007,Amelia,Piedmont,"Other Community Health Providers",Moderna,1,1
2021-01-03,51023,Botetourt,Alleghany,"Federal LTCF Program",Pfizer,1,16
2021-01-25,51740,Portsmouth,Portsmouth,Hospitals,Moderna,2,4
2021-02-10,51087,Henrico,Henrico,Hospitals,Pfizer,1,56
2021-01-27,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,2,5
2021-01-24,51199,York,Peninsula,"Medical Practices",Moderna,1,1
2021-02-01,51169,Scott,Lenowisco,"Local Health Departments",Moderna,2,1
2021-02-08,51135,Nottoway,Piedmont,Pharmacies,Moderna,1,1
2021-01-26,51067,"Franklin County","West Piedmont","Medical Practices",Pfizer,1,12
2021-01-19,51023,Botetourt,Alleghany,"Medical Practices",Moderna,1,15
2021-01-10,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,1,10
2021-02-12,51093,"Isle of Wight","Western Tidewater",Hospitals,Pfizer,2,4
2021-01-09,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,1,1
2021-02-11,51145,Powhatan,Chesterfield,"Federal LTCF Program",Pfizer,2,5
2021-01-27,"Out of State","Out of State","Out of State",Pharmacies,Moderna,1,16
2021-02-05,51057,Essex,"Three Rivers","Other Community Health Providers",Moderna,1,10
2021-01-29,51121,Montgomery,"New River","Local Health Departments",Pfizer,1,1
2021-01-20,51650,Hampton,Hampton,Hospitals,Pfizer,1,50
2021-01-15,51167,Russell,"Cumberland Plateau","Medical Practices",Moderna,1,1
2021-01-05,51810,"Virginia Beach","Virginia Beach","Medical Practices",Moderna,1,4
2021-02-02,51165,Rockingham,"Central Shenandoah",Pharmacies,Moderna,1,10
2021-02-05,51033,Caroline,Rappahannock,"Other Community Health Providers",Moderna,2,1
2021-02-03,51063,Floyd,"New River","Federal LTCF Program",Pfizer,2,2
2021-02-03,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Moderna,2,19
2021-02-02,51083,Halifax,Southside,"Medical Practices",Moderna,1,14
2021-02-04,51820,Waynesboro,"Central Shenandoah","Federal LTCF Program",Pfizer,2,14
2021-02-02,51103,Lancaster,"Three Rivers",Hospitals,Pfizer,2,1
2021-01-14,51770,"Roanoke City",Roanoke,Pharmacies,Moderna,1,1
2021-01-21,51810,"Virginia Beach","Virginia Beach","Federal LTCF Program",Pfizer,1,66
2021-02-06,51175,Southampton,"Western Tidewater","Medical Practices",Moderna,1,1
2021-01-12,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,2,74
2021-01-14,51097,"King and Queen","Three Rivers","Local Health Departments",Moderna,1,16
2021-01-14,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,1,4
2021-01-05,51147,"Prince Edward",Piedmont,Hospitals,Pfizer,1,4
2021-02-04,51700,"Newport News",Peninsula,Hospitals,Moderna,1,1
2021-01-13,51043,Clarke,"Lord Fairfax","Medical Practices",Moderna,1,2
2020-12-28,51149,"Prince George",Crater,"Medical Practices",Moderna,1,3
2021-01-23,51081,Greensville,Crater,"Local Health Departments",Moderna,1,5
2021-01-14,51199,York,Peninsula,Hospitals,Pfizer,2,10
2021-02-12,51071,Giles,"New River","Local Health Departments",Moderna,2,33
2021-02-08,51179,Stafford,Rappahannock,Hospitals,Pfizer,1,7
2021-02-12,51019,Bedford,"Central Virginia","Local Health Departments",Moderna,2,2
2021-01-20,51680,Lynchburg,"Central Virginia",Hospitals,Moderna,1,4
2021-01-16,51029,Buckingham,Piedmont,"Local Health Departments",Moderna,1,3
2020-12-22,51570,"Colonial Heights",Chesterfield,"Other Community Health Providers",Pfizer,1,2
2020-12-26,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Pfizer,1,29
2021-01-26,51680,Lynchburg,"Central Virginia","Other Community Health Providers",Moderna,1,2
2021-01-25,51079,Greene,"Blue Ridge",Pharmacies,Moderna,1,1
2021-02-11,51081,Greensville,Crater,"Other Community Health Providers",Moderna,1,29
2020-12-20,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Pfizer,1,18
2021-02-11,51137,Orange,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,3
2021-02-10,51147,"Prince Edward",Piedmont,"Federal LTCF Program",Pfizer,1,2
2021-02-01,51009,Amherst,"Central Virginia","Federal LTCF Program",Pfizer,2,13
2020-12-30,51720,Norton,Lenowisco,Hospitals,Pfizer,1,4
2020-12-30,51133,Northumberland,"Three Rivers","Federal LTCF Program",Pfizer,1,2
2020-12-31,51199,York,Peninsula,"Federal LTCF Program",Pfizer,1,8
2021-01-26,51620,"Franklin City","Western Tidewater","Federal LTCF Program",Pfizer,2,3
2020-12-19,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,1,50
2021-02-05,51143,Pittsylvania,Pittsylvania-Danville,"Local Health Departments",Pfizer,1,1
2020-12-30,51153,"Prince William","Prince William","Local Health Departments",Moderna,1,133
2021-01-13,51193,Westmoreland,"Three Rivers","Federal LTCF Program",Pfizer,1,3
2021-01-14,51067,"Franklin County","West Piedmont","Federal LTCF Program",Pfizer,1,7
2021-02-05,51720,Norton,Lenowisco,Pharmacies,Moderna,1,1
2021-01-12,51069,Frederick,"Lord Fairfax","Local Health Departments",Moderna,1,10
2021-02-11,51077,Grayson,"Mount Rogers",Hospitals,Moderna,1,13
2021-01-20,51137,Orange,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,1,2
2020-12-21,51103,Lancaster,"Three Rivers",Hospitals,Pfizer,1,2
2020-12-21,51650,Hampton,Hampton,"Medical Practices",Pfizer,1,3
2021-01-29,51127,"New Kent",Chickahominy,Hospitals,Moderna,1,12
2021-02-05,51840,Winchester,"Lord Fairfax",Hospitals,Moderna,2,2
2021-01-08,51650,Hampton,Hampton,"Other Community Health Providers",Moderna,1,4
2021-02-11,51149,"Prince George",Crater,"Medical Practices",Moderna,2,1
2021-02-01,51011,Appomattox,"Central Virginia","Medical Practices",Moderna,1,2
2020-12-30,51165,Rockingham,"Central Shenandoah","Local Health Departments",Moderna,1,157
2021-02-05,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,1,115
2021-01-26,51087,Henrico,Henrico,"Other Community Health Providers",Moderna,1,72
2021-01-06,51540,Charlottesville,"Blue Ridge",Pharmacies,Moderna,1,3
2021-01-02,51775,Salem,Alleghany,"Medical Practices",Moderna,1,3
2021-01-06,51079,Greene,"Blue Ridge",Hospitals,Pfizer,1,1
2021-01-18,51109,Louisa,"Blue Ridge",Hospitals,Pfizer,1,3
2021-01-16,51840,Winchester,"Lord Fairfax",Hospitals,Pfizer,1,337
2021-02-11,51840,Winchester,"Lord Fairfax","Other Community Health Providers",Moderna,2,1
2021-02-02,51037,Charlotte,Piedmont,"Local Health Departments",Moderna,1,14
2021-01-14,51740,Portsmouth,Portsmouth,Hospitals,Moderna,1,9
2021-01-29,51033,Caroline,Rappahannock,"Local Health Departments",Moderna,1,33
2021-01-17,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,1,9
2021-02-10,51165,Rockingham,"Central Shenandoah",Hospitals,Moderna,1,7
2021-01-29,51193,Westmoreland,"Three Rivers","Medical Practices",Moderna,1,14
2021-01-26,51027,Buchanan,"Cumberland Plateau",Hospitals,Pfizer,2,2
2021-01-27,51770,"Roanoke City",Roanoke,"Local Health Departments",Moderna,2,1
2021-01-19,51570,"Colonial Heights",Chesterfield,"Federal LTCF Program",Pfizer,2,1
2021-01-12,51047,Culpeper,"Rappahannock Rapidan","Other Community Health Providers",Pfizer,2,1
2021-02-11,51775,Salem,Alleghany,"Federal LTCF Program",Pfizer,1,8
2021-01-11,51117,Mecklenburg,Southside,"Local Health Departments",Moderna,1,1
2021-01-26,51103,Lancaster,"Three Rivers",Hospitals,Moderna,2,6
2021-01-25,51121,Montgomery,"New River","Local Health Departments",Moderna,1,93
2021-01-11,51169,Scott,Lenowisco,"Local Health Departments",Moderna,1,11
2021-01-31,51760,"Richmond City",Richmond,Hospitals,Pfizer,2,3
2021-01-09,51053,Dinwiddie,Crater,"Local Health Departments",Moderna,1,4
2021-01-29,"Out of State","Out of State","Out of State","Federal LTCF Program",Pfizer,2,70
2021-01-29,51610,"Falls Church",Fairfax,"Other Community Health Providers",Moderna,2,1
2021-01-29,51063,Floyd,"New River","Other Community Health Providers",Pfizer,1,8
2021-01-25,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Pfizer,2,3
2021-02-10,51041,Chesterfield,Chesterfield,"Medical Practices",Pfizer,1,74
2021-02-03,51730,Petersburg,Crater,"Medical Practices",Moderna,1,2
2020-12-31,51019,Bedford,"Central Virginia","Local Health Departments",Moderna,1,17
2021-01-23,51023,Botetourt,Alleghany,"Medical Practices",Pfizer,1,87
2021-01-29,51041,Chesterfield,Chesterfield,Hospitals,Pfizer,2,16
2021-02-10,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,2,122
2021-01-30,51083,Halifax,Southside,"Federal LTCF Program",Pfizer,2,1
2021-02-10,51161,"Roanoke County",Alleghany,Hospitals,Pfizer,1,226
2021-02-03,51740,Portsmouth,Portsmouth,Hospitals,Pfizer,2,28
2021-01-09,51087,Henrico,Henrico,"Federal LTCF Program",Pfizer,1,4
2021-01-11,51167,Russell,"Cumberland Plateau","Medical Practices",Pfizer,1,1
2021-02-09,51683,"Manassas City","Prince William","Medical Practices",Moderna,1,1
2021-02-09,51735,Poquoson,Peninsula,"Medical Practices",Moderna,1,1
2021-02-04,51730,Petersburg,Crater,Hospitals,Moderna,1,1
2021-02-11,51085,Hanover,Chickahominy,Hospitals,Moderna,2,140
2021-01-18,51095,"James City",Peninsula,"Other Community Health Providers",Pfizer,1,2
2021-01-30,51089,Henry,"West Piedmont","Medical Practices",Moderna,1,2
2021-01-16,51131,Northampton,"Eastern Shore","Medical Practices",Moderna,1,59
2021-01-30,51067,"Franklin County","West Piedmont","Medical Practices",Moderna,1,14
2020-12-28,51059,Fairfax,Fairfax,"Medical Practices","Not Reported",1,1
2021-01-11,51009,Amherst,"Central Virginia","Federal LTCF Program",Pfizer,1,16
2021-01-20,51103,Lancaster,"Three Rivers","Federal LTCF Program",Pfizer,2,2
2021-01-21,51107,Loudoun,Loudoun,"Medical Practices",Pfizer,2,1
2021-01-16,51735,Poquoson,Peninsula,"Federal LTCF Program",Pfizer,1,1
2021-01-28,51700,"Newport News",Peninsula,Hospitals,Pfizer,1,81
2021-02-02,51003,Albemarle,"Blue Ridge","Local Health Departments",Moderna,2,11
2021-01-23,51710,Norfolk,Norfolk,"Medical Practices",Moderna,2,1
2021-01-16,51011,Appomattox,"Central Virginia","Federal LTCF Program",Pfizer,1,3
2021-02-04,51009,Amherst,"Central Virginia","Medical Practices",Moderna,1,14
2021-01-12,51735,Poquoson,Peninsula,"Medical Practices",Pfizer,2,5
2021-01-24,51059,Fairfax,Fairfax,"Federal LTCF Program",Pfizer,1,150
2020-12-24,51187,Warren,"Lord Fairfax","Local Health Departments",Moderna,1,1
2020-12-31,51071,Giles,"New River","Local Health Departments",Moderna,1,6
2021-01-19,51099,"King George",Rappahannock,"Federal LTCF Program",Pfizer,2,4
2021-01-30,51540,Charlottesville,"Blue Ridge","Medical Practices",Pfizer,1,1
2021-01-28,51075,Goochland,Chickahominy,"Medical Practices",Moderna,1,33
2021-01-04,51125,Nelson,"Blue Ridge",Hospitals,Pfizer,1,1
2020-12-19,51169,Scott,Lenowisco,Hospitals,Pfizer,1,1
2021-01-25,51003,Albemarle,"Blue Ridge","Federal LTCF Program",Pfizer,1,371
2021-01-16,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Moderna,1,1
2021-01-04,51173,Smyth,"Mount Rogers",Hospitals,Moderna,1,9
2021-01-27,51775,Salem,Alleghany,Hospitals,Moderna,1,1
2021-01-20,51171,Shenandoah,"Lord Fairfax","Local Health Departments",Moderna,1,20
2021-02-05,51099,"King George",Rappahannock,Pharmacies,Moderna,1,40
2021-02-02,51101,"King William","Three Rivers","Local Health Departments",Pfizer,1,3
2021-01-12,51075,Goochland,Chickahominy,"Federal LTCF Program",Pfizer,1,1
2021-01-06,51047,Culpeper,"Rappahannock Rapidan","Medical Practices",Moderna,1,1
2021-02-03,51097,"King and Queen","Three Rivers","Medical Practices",Pfizer,2,2
2021-01-22,51137,Orange,"Rappahannock Rapidan","Local Health Departments",Pfizer,1,1
2021-01-29,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Moderna,2,16
2021-01-21,51700,"Newport News",Peninsula,"Local Health Departments",Moderna,1,13
2021-02-11,51197,Wythe,"Mount Rogers","Local Health Departments",Moderna,1,4
2021-01-22,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Moderna,1,8
2021-01-27,51195,Wise,Lenowisco,"Federal LTCF Program",Pfizer,2,90
2021-01-26,51570,"Colonial Heights",Chesterfield,"Other Community Health Providers",Moderna,1,7
2021-01-01,51177,Spotsylvania,Rappahannock,"Medical Practices",Pfizer,1,1
2021-02-03,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,2,31
2021-02-05,51710,Norfolk,Norfolk,"Other Community Health Providers",Pfizer,1,2
2021-01-28,51085,Hanover,Chickahominy,"Other Community Health Providers",Moderna,1,21
2021-01-26,51105,Lee,Lenowisco,Hospitals,Pfizer,2,10
2020-12-30,51660,Harrisonburg,"Central Shenandoah","Medical Practices",Pfizer,1,1
2021-02-12,51135,Nottoway,Piedmont,"Other Community Health Providers",Moderna,2,7
2021-02-12,51570,"Colonial Heights",Chesterfield,"Local Health Departments",Moderna,1,1
2021-01-19,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Pfizer,1,121
2021-02-12,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Moderna,2,2
2021-01-08,51740,Portsmouth,Portsmouth,"Medical Practices",Pfizer,2,24
2021-01-23,51179,Stafford,Rappahannock,"Local Health Departments",Moderna,2,4
2021-02-04,51760,"Richmond City",Richmond,"Medical Practices",Moderna,1,1
2021-02-02,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Pfizer,1,6
2021-02-09,51131,Northampton,"Eastern Shore","Local Health Departments",Moderna,2,16
2021-01-18,51121,Montgomery,"New River",Hospitals,Pfizer,1,13
2021-01-01,51159,"Richmond County","Three Rivers","Local Health Departments",Moderna,1,1
2021-01-20,51101,"King William","Three Rivers","Other Community Health Providers",Moderna,1,2
2021-01-09,51003,Albemarle,"Blue Ridge","Medical Practices",Moderna,1,1
2021-01-25,51015,Augusta,"Central Shenandoah",Hospitals,Moderna,1,1
2021-01-28,51127,"New Kent",Chickahominy,"Local Health Departments",Moderna,1,9
2021-02-11,51073,Gloucester,"Three Rivers","Other Community Health Providers",Moderna,1,2
2021-02-10,51013,Arlington,Arlington,"Medical Practices",Moderna,2,16
2021-01-28,51127,"New Kent",Chickahominy,"Other Community Health Providers",Moderna,1,3
