"Administration Date",FIPS,Locality,"Health District","Facility Type","Vaccine Manufacturer","Dose Number","Vaccine Doses Administered Count"
02/03/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Moderna,1,3
01/13/2021,51157,Rappahannock,"Rappahannock Rapidan",Hospitals,Pfizer,2,2
01/08/2021,51145,Powhatan,Chesterfield,"Other Community Health Providers",Moderna,1,6
02/02/2021,51019,Bedford,"Central Virginia","Local Health Departments",Moderna,2,6
01/07/2021,51191,Washington,"Mount Rogers","Medical Practices",Pfizer,1,5
01/14/2021,51127,"New Kent",Chickahominy,Hospitals,Pfizer,2,6
01/20/2021,51003,Albemarle,"Blue Ridge","Medical Practices",Pfizer,2,2
01/09/2021,51143,Pittsylvania,Pittsylvania-Danville,"Medical Practices",Moderna,1,1
02/17/2021,51057,Essex,"Three Rivers","Federal LTCF Program",Pfizer,1,2
01/26/2021,51059,Fairfax,Fairfax,"Medical Practices",Pfizer,2,2
01/07/2021,51087,Henrico,Henrico,"Medical Practices",Pfizer,2,1
01/08/2021,51181,Surry,Crater,"Federal LTCF Program",Pfizer,1,2
01/13/2021,51740,Portsmouth,Portsmouth,"Federal LTCF Program",Pfizer,1,31
01/28/2021,51177,Spotsylvania,Rappahannock,"Medical Practices",Moderna,2,1
01/20/2021,51139,Page,"Lord Fairfax","Other Community Health Providers",Pfizer,2,6
01/07/2021,51027,Buchanan,"Cumberland Plateau",Hospitals,Pfizer,1,1
02/17/2021,51041,Chesterfield,Chesterfield,Hospitals,Moderna,2,69
01/23/2021,51620,"Franklin City","Western Tidewater","Local Health Departments",Moderna,1,1
01/14/2021,51153,"Prince William","Prince William","Medical Practices",Pfizer,1,4
02/02/2021,51087,Henrico,Henrico,"Local Health Departments",Pfizer,1,168
01/22/2021,51169,Scott,Lenowisco,"Local Health Departments",Moderna,2,6
02/09/2021,51145,Powhatan,Chesterfield,"Medical Practices",Pfizer,1,1
12/23/2020,51171,Shenandoah,"Lord Fairfax",Hospitals,Pfizer,1,6
01/25/2021,51740,Portsmouth,Portsmouth,"Other Community Health Providers",Moderna,1,2
02/18/2021,51095,"James City",Peninsula,"Medical Practices",Pfizer,2,17
01/30/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Pfizer,2,2
02/12/2021,51087,Henrico,Henrico,"Other Community Health Providers",Pfizer,1,5
02/05/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Moderna,1,23
01/26/2021,51133,Northumberland,"Three Rivers","Local Health Departments",Moderna,1,10
02/13/2021,51047,Culpeper,"Rappahannock Rapidan",Hospitals,Moderna,2,9
02/10/2021,51700,"Newport News",Peninsula,Hospitals,Moderna,1,1
12/28/2020,51840,Winchester,"Lord Fairfax",Hospitals,Moderna,1,48
02/13/2021,51111,Lunenburg,Piedmont,Hospitals,Pfizer,1,1
02/04/2021,51073,Gloucester,"Three Rivers","Federal LTCF Program",Pfizer,1,16
01/30/2021,51199,York,Peninsula,"Medical Practices",Moderna,1,20
12/24/2020,51085,Hanover,Chickahominy,Hospitals,Pfizer,1,18
01/20/2021,51183,Sussex,Crater,Hospitals,Pfizer,1,1
02/03/2021,51590,Danville,Pittsylvania-Danville,"Federal LTCF Program",Pfizer,2,10
02/05/2021,51145,Powhatan,Chesterfield,"Federal LTCF Program",Pfizer,2,8
01/19/2021,51820,Waynesboro,"Central Shenandoah","Local Health Departments",Moderna,2,13
01/19/2021,51730,Petersburg,Crater,"Medical Practices",Pfizer,1,1
01/28/2021,51041,Chesterfield,Chesterfield,"Local Health Departments",Moderna,1,179
02/12/2021,51071,Giles,"New River",Pharmacies,Moderna,2,2
02/11/2021,51620,"Franklin City","Western Tidewater","Local Health Departments",Moderna,2,61
02/05/2021,51800,Suffolk,"Western Tidewater","Medical Practices",Moderna,2,3
02/11/2021,51770,"Roanoke City",Roanoke,"Local Health Departments",Pfizer,2,196
01/28/2021,51007,Amelia,Piedmont,"Local Health Departments",Moderna,1,19
01/13/2021,51035,Carroll,"Mount Rogers","Other Community Health Providers",Moderna,1,3
01/28/2021,51161,"Roanoke County",Alleghany,Hospitals,Moderna,1,13
01/07/2021,51119,Middlesex,"Three Rivers","Local Health Departments",Moderna,1,4
02/05/2021,51069,Frederick,"Lord Fairfax","Other Community Health Providers",Moderna,2,1
01/26/2021,51510,Alexandria,Alexandria,"Other Community Health Providers",Moderna,2,2
02/02/2021,51071,Giles,"New River","Local Health Departments",Moderna,2,19
01/30/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,2,5
02/05/2021,51107,Loudoun,Loudoun,"Local Health Departments",Moderna,2,478
01/05/2021,51155,Pulaski,"New River",Pharmacies,Moderna,1,8
01/21/2021,51065,Fluvanna,"Blue Ridge","Other Community Health Providers",Pfizer,2,1
02/04/2021,51007,Amelia,Piedmont,"Federal LTCF Program",Pfizer,2,11
02/15/2021,51820,Waynesboro,"Central Shenandoah","Local Health Departments",Moderna,1,1
02/02/2021,"Out of State","Out of State","Out of State",Hospitals,Moderna,2,42
02/06/2021,51155,Pulaski,"New River","Local Health Departments",Moderna,2,1
01/06/2021,51107,Loudoun,Loudoun,"Medical Practices",Moderna,1,3
02/09/2021,51187,Warren,"Lord Fairfax","Local Health Departments",Moderna,2,5
02/04/2021,51125,Nelson,"Blue Ridge","Other Community Health Providers",Pfizer,1,4
02/03/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,18
01/23/2021,51730,Petersburg,Crater,"Federal LTCF Program",Pfizer,2,3
01/08/2021,51710,Norfolk,Norfolk,"Medical Practices",Pfizer,1,31
01/26/2021,51081,Greensville,Crater,Hospitals,Moderna,1,1
01/13/2021,51069,Frederick,"Lord Fairfax","Federal LTCF Program",Pfizer,1,1
01/11/2021,51163,Rockbridge,"Central Shenandoah","Federal LTCF Program",Pfizer,1,214
02/16/2021,51163,Rockbridge,"Central Shenandoah","Medical Practices",Pfizer,2,1
02/16/2021,51015,Augusta,"Central Shenandoah","Medical Practices",Pfizer,2,2
01/08/2021,51013,Arlington,Arlington,"Federal LTCF Program",Pfizer,1,2
02/05/2021,51079,Greene,"Blue Ridge","Other Community Health Providers",Pfizer,1,7
01/08/2021,51800,Suffolk,"Western Tidewater","Medical Practices",Pfizer,2,15
01/28/2021,51007,Amelia,Piedmont,Hospitals,Pfizer,1,1
12/21/2020,51163,Rockbridge,"Central Shenandoah",Hospitals,Pfizer,1,26
02/02/2021,51037,Charlotte,Piedmont,"Other Community Health Providers",Pfizer,2,1
01/08/2021,51550,Chesapeake,Chesapeake,Hospitals,Pfizer,2,44
01/14/2021,51760,"Richmond City",Richmond,Hospitals,Pfizer,1,46
01/09/2021,51710,Norfolk,Norfolk,"Other Community Health Providers",Pfizer,1,1
01/12/2021,51105,Lee,Lenowisco,"Other Community Health Providers",Moderna,1,8
12/29/2020,51059,Fairfax,Fairfax,Hospitals,Pfizer,1,231
01/12/2021,"Out of State","Out of State","Out of State","Medical Practices",Pfizer,2,1
02/05/2021,51145,Powhatan,Chesterfield,"Other Community Health Providers",Pfizer,1,11
02/19/2021,51025,Brunswick,Southside,"Local Health Departments",Pfizer,2,1
02/15/2021,51177,Spotsylvania,Rappahannock,Hospitals,Pfizer,1,184
12/29/2020,51059,Fairfax,Fairfax,"Local Health Departments",Moderna,1,962
01/06/2021,51710,Norfolk,Norfolk,"Medical Practices",Moderna,1,31
01/08/2021,51161,"Roanoke County",Alleghany,"Federal LTCF Program",Pfizer,1,135
02/10/2021,51059,Fairfax,Fairfax,Hospitals,Moderna,2,98
01/23/2021,51073,Gloucester,"Three Rivers","Medical Practices",Pfizer,1,33
02/17/2021,51119,Middlesex,"Three Rivers","Other Community Health Providers",Pfizer,2,1
02/05/2021,51710,Norfolk,Norfolk,"Local Health Departments",Moderna,2,89
01/20/2021,51083,Halifax,Southside,"Other Community Health Providers",Pfizer,1,1
01/14/2021,51003,Albemarle,"Blue Ridge",Hospitals,Pfizer,1,23
02/16/2021,51810,"Virginia Beach","Virginia Beach",Pharmacies,Moderna,1,72
02/17/2021,51023,Botetourt,Alleghany,"Other Community Health Providers",Pfizer,1,5
01/10/2021,51820,Waynesboro,"Central Shenandoah","Other Community Health Providers",Pfizer,1,7
12/26/2020,51121,Montgomery,"New River",Hospitals,Pfizer,1,11
02/10/2021,51113,Madison,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,1
01/25/2021,51131,Northampton,"Eastern Shore","Local Health Departments",Moderna,1,5
01/28/2021,51059,Fairfax,Fairfax,"Medical Practices",Moderna,2,11
02/13/2021,51001,Accomack,"Eastern Shore","Medical Practices",Moderna,1,1
02/09/2021,51003,Albemarle,"Blue Ridge","Federal LTCF Program",Pfizer,2,9
01/16/2021,51121,Montgomery,"New River","Medical Practices",Moderna,1,8
12/19/2020,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Pfizer,1,18
02/08/2021,51650,Hampton,Hampton,"Medical Practices",Pfizer,2,36
01/14/2021,51023,Botetourt,Alleghany,Hospitals,Pfizer,1,5
01/27/2021,51181,Surry,Crater,"Medical Practices",Pfizer,1,2
02/05/2021,51051,Dickenson,"Cumberland Plateau","Federal LTCF Program",Pfizer,2,3
01/26/2021,51810,"Virginia Beach","Virginia Beach","Other Community Health Providers",Moderna,1,9
02/03/2021,51003,Albemarle,"Blue Ridge",Hospitals,Moderna,2,1
02/06/2021,51075,Goochland,Chickahominy,"Medical Practices",Moderna,2,1
12/30/2020,51640,Galax,"Mount Rogers","Local Health Departments",Moderna,1,43
02/09/2021,51167,Russell,"Cumberland Plateau",Pharmacies,Moderna,1,19
02/01/2021,51121,Montgomery,"New River","Federal LTCF Program",Pfizer,1,6
12/21/2020,51195,Wise,Lenowisco,"Medical Practices",Pfizer,1,2
02/11/2021,51840,Winchester,"Lord Fairfax","Medical Practices",Pfizer,2,1
01/05/2021,"Out of State","Out of State","Out of State",Hospitals,Pfizer,2,93
02/04/2021,51191,Washington,"Mount Rogers","Medical Practices",Moderna,1,3
02/03/2021,51760,"Richmond City",Richmond,"Federal LTCF Program",Pfizer,1,188
02/10/2021,51169,Scott,Lenowisco,Pharmacies,Moderna,2,11
01/09/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,2,40
02/04/2021,51087,Henrico,Henrico,"Local Health Departments",Moderna,1,53
01/27/2021,51027,Buchanan,"Cumberland Plateau","Local Health Departments",Moderna,2,2
02/04/2021,51119,Middlesex,"Three Rivers","Local Health Departments",Pfizer,1,1
02/05/2021,51135,Nottoway,Piedmont,"Medical Practices",Moderna,2,3
01/14/2021,51117,Mecklenburg,Southside,"Federal LTCF Program",Pfizer,1,4
12/27/2020,51710,Norfolk,Norfolk,Hospitals,Moderna,1,1
01/04/2021,51001,Accomack,"Eastern Shore","Federal LTCF Program",Pfizer,1,94
01/06/2021,51135,Nottoway,Piedmont,"Local Health Departments",Moderna,1,3
02/12/2021,51047,Culpeper,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,2,2
12/30/2020,51157,Rappahannock,"Rappahannock Rapidan","Local Health Departments",Moderna,1,4
01/23/2021,51045,Craig,Alleghany,"Federal LTCF Program",Pfizer,1,1
01/28/2021,51177,Spotsylvania,Rappahannock,"Other Community Health Providers",Pfizer,1,3
02/11/2021,51153,"Prince William","Prince William","Medical Practices",Moderna,1,58
01/04/2021,51770,"Roanoke City",Roanoke,Hospitals,Pfizer,2,32
01/13/2021,51600,"Fairfax City",Fairfax,"Local Health Departments",Moderna,1,1
02/10/2021,51179,Stafford,Rappahannock,Pharmacies,Moderna,2,1
01/29/2021,51069,Frederick,"Lord Fairfax","Medical Practices",Moderna,1,28
02/12/2021,51710,Norfolk,Norfolk,Hospitals,Pfizer,1,12
02/01/2021,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Moderna,2,18
01/25/2021,51069,Frederick,"Lord Fairfax",Hospitals,Pfizer,2,3
01/23/2021,51121,Montgomery,"New River",Hospitals,Moderna,2,15
02/11/2021,51111,Lunenburg,Piedmont,Hospitals,Moderna,1,1
01/10/2021,51760,"Richmond City",Richmond,"Medical Practices",Moderna,1,10
02/08/2021,51095,"James City",Peninsula,"Medical Practices",Moderna,1,7
01/30/2021,51109,Louisa,"Blue Ridge","Other Community Health Providers",Pfizer,1,42
01/27/2021,51710,Norfolk,Norfolk,"Federal LTCF Program",Pfizer,1,81
02/04/2021,51089,Henry,"West Piedmont","Other Community Health Providers",Moderna,1,5
01/27/2021,51079,Greene,"Blue Ridge","Local Health Departments",Moderna,2,5
02/10/2021,51075,Goochland,Chickahominy,"Other Community Health Providers",Moderna,1,1
01/12/2021,51193,Westmoreland,"Three Rivers","Local Health Departments",Moderna,1,3
02/17/2021,51750,Radford,"New River",Pharmacies,Moderna,1,8
02/16/2021,51710,Norfolk,Norfolk,Hospitals,Pfizer,2,58
01/08/2021,"Not Reported","Not Reported","Not Reported",Hospitals,Pfizer,1,453
02/03/2021,51790,Staunton,"Central Shenandoah",Hospitals,Pfizer,1,209
02/04/2021,51003,Albemarle,"Blue Ridge","Other Community Health Providers",Moderna,2,151
01/29/2021,51173,Smyth,"Mount Rogers","Medical Practices",Moderna,1,1
02/18/2021,51001,Accomack,"Eastern Shore","Other Community Health Providers",Moderna,2,64
01/08/2021,51165,Rockingham,"Central Shenandoah","Medical Practices",Moderna,1,7
01/08/2021,51107,Loudoun,Loudoun,"Medical Practices",Pfizer,1,21
02/10/2021,51157,Rappahannock,"Rappahannock Rapidan",Hospitals,Moderna,2,5
02/13/2021,51005,Alleghany,Alleghany,Pharmacies,Moderna,1,3
02/03/2021,51550,Chesapeake,Chesapeake,"Medical Practices",Pfizer,1,143
01/30/2021,51003,Albemarle,"Blue Ridge","Other Community Health Providers",Moderna,1,2
01/22/2021,51800,Suffolk,"Western Tidewater",Hospitals,Pfizer,2,5
01/07/2021,51125,Nelson,"Blue Ridge","Other Community Health Providers",Moderna,1,13
01/30/2021,51117,Mecklenburg,Southside,"Medical Practices",Moderna,1,68
01/15/2021,51001,Accomack,"Eastern Shore",Hospitals,Moderna,1,2
02/18/2021,51087,Henrico,Henrico,Hospitals,Moderna,2,5
01/29/2021,51051,Dickenson,"Cumberland Plateau","Federal LTCF Program",Pfizer,1,9
02/14/2021,51059,Fairfax,Fairfax,Hospitals,Moderna,1,5
01/11/2021,51067,"Franklin County","West Piedmont","Local Health Departments",Moderna,1,4
01/28/2021,51087,Henrico,Henrico,"Federal LTCF Program",Pfizer,2,14
01/05/2021,51610,"Falls Church",Fairfax,"Federal LTCF Program",Pfizer,1,2
02/03/2021,51023,Botetourt,Alleghany,Hospitals,Moderna,2,2
02/06/2021,51025,Brunswick,Southside,"Other Community Health Providers",Moderna,1,1
01/29/2021,51051,Dickenson,"Cumberland Plateau",Hospitals,Pfizer,2,4
01/26/2021,51173,Smyth,"Mount Rogers","Federal LTCF Program",Pfizer,1,43
01/13/2021,51760,"Richmond City",Richmond,"Federal LTCF Program",Pfizer,1,29
01/21/2021,51183,Sussex,Crater,"Local Health Departments",Moderna,1,9
02/05/2021,51540,Charlottesville,"Blue Ridge","Local Health Departments",Moderna,1,21
02/12/2021,51660,Harrisonburg,"Central Shenandoah","Other Community Health Providers",Pfizer,1,1
01/29/2021,51670,Hopewell,Crater,Pharmacies,Moderna,1,3
12/29/2020,51105,Lee,Lenowisco,"Local Health Departments",Moderna,1,9
01/04/2021,51071,Giles,"New River",Hospitals,Pfizer,1,10
02/08/2021,51075,Goochland,Chickahominy,Pharmacies,Moderna,2,2
01/07/2021,51179,Stafford,Rappahannock,"Other Community Health Providers",Moderna,1,45
01/29/2021,51071,Giles,"New River","Other Community Health Providers",Pfizer,1,9
01/24/2021,51121,Montgomery,"New River",Hospitals,Pfizer,1,44
02/18/2021,51199,York,Peninsula,"Federal LTCF Program",Pfizer,1,3
02/02/2021,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Pfizer,2,3
01/14/2021,51680,Lynchburg,"Central Virginia","Local Health Departments",Moderna,1,54
02/10/2021,51153,"Prince William","Prince William","Local Health Departments",Pfizer,2,1
02/10/2021,51840,Winchester,"Lord Fairfax","Local Health Departments",Moderna,1,9
02/06/2021,51760,"Richmond City",Richmond,"Medical Practices",Moderna,1,14
01/26/2021,51195,Wise,Lenowisco,Pharmacies,Moderna,1,22
01/21/2021,51590,Danville,Pittsylvania-Danville,"Local Health Departments",Moderna,1,29
02/06/2021,51127,"New Kent",Chickahominy,Pharmacies,Moderna,1,4
01/15/2021,51101,"King William","Three Rivers","Federal LTCF Program",Pfizer,1,8
01/13/2021,51510,Alexandria,Alexandria,"Federal LTCF Program",Pfizer,1,66
02/12/2021,51550,Chesapeake,Chesapeake,Hospitals,Pfizer,2,89
02/09/2021,51095,"James City",Peninsula,"Local Health Departments",Pfizer,2,3
01/28/2021,51079,Greene,"Blue Ridge","Local Health Departments",Pfizer,1,1
01/13/2021,51790,Staunton,"Central Shenandoah",Hospitals,Pfizer,1,1
12/21/2020,51069,Frederick,"Lord Fairfax",Hospitals,Pfizer,2,1
01/31/2021,51061,Fauquier,"Rappahannock Rapidan",Hospitals,Pfizer,1,1
01/22/2021,51103,Lancaster,"Three Rivers","Medical Practices",Pfizer,1,2
12/19/2020,51173,Smyth,"Mount Rogers",Hospitals,Pfizer,1,26
02/16/2021,51041,Chesterfield,Chesterfield,"Federal LTCF Program",Pfizer,2,25
02/11/2021,51660,Harrisonburg,"Central Shenandoah",Hospitals,Pfizer,2,3
02/17/2021,51015,Augusta,"Central Shenandoah","Local Health Departments",Moderna,1,2
01/28/2021,51141,Patrick,"West Piedmont","Other Community Health Providers",Moderna,1,4
01/31/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Pfizer,1,3
02/17/2021,51197,Wythe,"Mount Rogers","Local Health Departments",Moderna,1,18
02/04/2021,"Out of State","Out of State","Out of State","Other Community Health Providers",Moderna,2,27
01/29/2021,51510,Alexandria,Alexandria,"Medical Practices",Moderna,1,66
01/20/2021,51109,Louisa,"Blue Ridge","Local Health Departments",Moderna,2,1
01/01/2021,51177,Spotsylvania,Rappahannock,Hospitals,Pfizer,1,3
02/18/2021,51680,Lynchburg,"Central Virginia",Hospitals,Pfizer,2,8
01/26/2021,51037,Charlotte,Piedmont,Hospitals,Pfizer,1,1
12/24/2020,51093,"Isle of Wight","Western Tidewater",Hospitals,Pfizer,1,6
01/20/2021,51640,Galax,"Mount Rogers","Local Health Departments",Moderna,1,45
02/02/2021,51003,Albemarle,"Blue Ridge",Hospitals,Pfizer,1,40
01/27/2021,51610,"Falls Church",Fairfax,Hospitals,Moderna,1,3
02/03/2021,51147,"Prince Edward",Piedmont,Hospitals,Moderna,1,53
01/19/2021,51530,"Buena Vista City","Central Shenandoah","Other Community Health Providers",Moderna,1,1
02/15/2021,51171,Shenandoah,"Lord Fairfax","Medical Practices",Pfizer,1,233
02/10/2021,51133,Northumberland,"Three Rivers",Hospitals,Pfizer,2,1
02/17/2021,51065,Fluvanna,"Blue Ridge",Pharmacies,Moderna,2,1
01/06/2021,51011,Appomattox,"Central Virginia",Hospitals,Moderna,1,1
01/18/2021,51830,Williamsburg,Peninsula,Hospitals,Pfizer,1,1
01/26/2021,51069,Frederick,"Lord Fairfax",Hospitals,Moderna,1,2
02/10/2021,51031,Campbell,"Central Virginia","Other Community Health Providers",Pfizer,1,4
01/25/2021,51091,Highland,"Central Shenandoah","Federal LTCF Program",Pfizer,1,1
01/12/2021,"Not Reported","Not Reported","Not Reported",Pharmacies,Moderna,1,16
02/04/2021,51165,Rockingham,"Central Shenandoah","Other Community Health Providers",Pfizer,2,43
02/01/2021,51161,"Roanoke County",Alleghany,"Other Community Health Providers",Pfizer,1,3
01/07/2021,51139,Page,"Lord Fairfax","Local Health Departments",Moderna,1,4
02/15/2021,51183,Sussex,Crater,"Federal LTCF Program",Pfizer,2,1
01/05/2021,51133,Northumberland,"Three Rivers",Hospitals,Moderna,1,13
12/29/2020,51009,Amherst,"Central Virginia","Other Community Health Providers",Pfizer,1,5
01/26/2021,51029,Buckingham,Piedmont,"Other Community Health Providers",Pfizer,1,6
01/29/2021,51630,Fredericksburg,Rappahannock,"Local Health Departments",Moderna,1,27
02/11/2021,51820,Waynesboro,"Central Shenandoah","Local Health Departments",Moderna,2,5
02/03/2021,51043,Clarke,"Lord Fairfax","Other Community Health Providers",Pfizer,1,1
01/27/2021,51730,Petersburg,Crater,Pharmacies,Moderna,1,3
01/28/2021,51520,Bristol,"Mount Rogers","Other Community Health Providers",Pfizer,1,23
01/04/2021,"Not Reported","Not Reported","Not Reported","Medical Practices",Pfizer,1,3
01/29/2021,51630,Fredericksburg,Rappahannock,Hospitals,Moderna,1,2
02/04/2021,51510,Alexandria,Alexandria,"Other Community Health Providers",Moderna,2,1
01/04/2021,51179,Stafford,Rappahannock,Hospitals,Moderna,1,4
01/25/2021,51035,Carroll,"Mount Rogers","Federal LTCF Program",Pfizer,2,3
02/11/2021,51011,Appomattox,"Central Virginia",Hospitals,Pfizer,2,7
02/03/2021,51141,Patrick,"West Piedmont",Hospitals,Pfizer,2,1
02/08/2021,51145,Powhatan,Chesterfield,Pharmacies,Moderna,1,3
01/28/2021,51009,Amherst,"Central Virginia",Hospitals,Pfizer,2,30
12/30/2020,51177,Spotsylvania,Rappahannock,"Local Health Departments",Moderna,1,23
01/30/2021,51127,"New Kent",Chickahominy,"Local Health Departments",Moderna,1,2
02/11/2021,51185,Tazewell,"Cumberland Plateau",Pharmacies,Moderna,2,6
01/07/2021,51800,Suffolk,"Western Tidewater","Local Health Departments",Moderna,1,49
02/02/2021,51550,Chesapeake,Chesapeake,"Local Health Departments",Moderna,2,108
02/18/2021,51125,Nelson,"Blue Ridge","Federal LTCF Program",Pfizer,2,1
02/15/2021,51149,"Prince George",Crater,"Other Community Health Providers",Moderna,1,2
01/22/2021,51197,Wythe,"Mount Rogers",Hospitals,Moderna,1,6
12/30/2020,51159,"Richmond County","Three Rivers","Medical Practices",Pfizer,1,1
02/14/2021,51177,Spotsylvania,Rappahannock,Hospitals,Moderna,2,223
01/25/2021,51063,Floyd,"New River",Hospitals,Moderna,2,6
02/05/2021,51740,Portsmouth,Portsmouth,"Other Community Health Providers",Moderna,1,3
02/12/2021,51700,"Newport News",Peninsula,"Medical Practices",Pfizer,1,144
01/25/2021,51069,Frederick,"Lord Fairfax","Other Community Health Providers",Moderna,2,5
02/12/2021,51001,Accomack,"Eastern Shore","Medical Practices",Pfizer,2,29
01/23/2021,51820,Waynesboro,"Central Shenandoah","Local Health Departments",Moderna,1,19
01/30/2021,51510,Alexandria,Alexandria,"Other Community Health Providers",Moderna,1,3
01/14/2021,51057,Essex,"Three Rivers",Hospitals,Pfizer,1,11
02/11/2021,51053,Dinwiddie,Crater,Pharmacies,Moderna,2,1
02/03/2021,51149,"Prince George",Crater,Pharmacies,Moderna,2,2
01/21/2021,51095,"James City",Peninsula,"Medical Practices",Moderna,1,17
01/31/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Moderna,2,33
01/21/2021,51650,Hampton,Hampton,Pharmacies,Moderna,1,2
01/20/2021,51041,Chesterfield,Chesterfield,"Other Community Health Providers",Moderna,1,78
02/10/2021,51089,Henry,"West Piedmont",Hospitals,Pfizer,1,22
01/05/2021,51035,Carroll,"Mount Rogers","Federal LTCF Program",Pfizer,1,44
01/23/2021,51127,"New Kent",Chickahominy,"Other Community Health Providers",Moderna,2,1
02/17/2021,51510,Alexandria,Alexandria,"Local Health Departments",Pfizer,2,19
02/06/2021,51043,Clarke,"Lord Fairfax",Hospitals,Pfizer,2,1
01/25/2021,51141,Patrick,"West Piedmont","Federal LTCF Program",Pfizer,1,26
02/19/2021,51093,"Isle of Wight","Western Tidewater","Local Health Departments",Moderna,2,13
02/03/2021,51540,Charlottesville,"Blue Ridge","Other Community Health Providers",Moderna,1,4
01/04/2021,51775,Salem,Alleghany,Hospitals,Moderna,1,3
02/17/2021,51065,Fluvanna,"Blue Ridge","Local Health Departments",Moderna,2,10
01/25/2021,51133,Northumberland,"Three Rivers",Hospitals,Moderna,2,15
01/26/2021,51121,Montgomery,"New River","Other Community Health Providers",Moderna,1,4
01/10/2021,51031,Campbell,"Central Virginia","Federal LTCF Program",Pfizer,1,1
12/29/2020,51031,Campbell,"Central Virginia",Hospitals,Pfizer,1,38
01/28/2021,51175,Southampton,"Western Tidewater","Federal LTCF Program",Pfizer,2,3
01/05/2021,51195,Wise,Lenowisco,"Medical Practices",Pfizer,2,1
01/18/2021,51107,Loudoun,Loudoun,Hospitals,Moderna,2,5
12/30/2020,51069,Frederick,"Lord Fairfax","Federal LTCF Program",Pfizer,1,4
01/30/2021,51073,Gloucester,"Three Rivers","Other Community Health Providers",Moderna,1,45
02/10/2021,51027,Buchanan,"Cumberland Plateau","Local Health Departments",Moderna,2,52
02/17/2021,51087,Henrico,Henrico,Pharmacies,Moderna,1,64
12/22/2020,51001,Accomack,"Eastern Shore","Medical Practices",Pfizer,1,1
02/12/2021,51071,Giles,"New River",Hospitals,Moderna,1,1
01/26/2021,51011,Appomattox,"Central Virginia",Hospitals,Moderna,2,2
01/08/2021,51163,Rockbridge,"Central Shenandoah",Hospitals,Pfizer,1,29
01/19/2021,51049,Cumberland,Piedmont,Hospitals,Pfizer,1,2
12/28/2020,51197,Wythe,"Mount Rogers",Hospitals,Pfizer,1,3
02/17/2021,51015,Augusta,"Central Shenandoah","Other Community Health Providers",Moderna,1,4
01/27/2021,51125,Nelson,"Blue Ridge",Hospitals,Pfizer,1,7
12/26/2020,51620,"Franklin City","Western Tidewater",Hospitals,Pfizer,1,1
02/09/2021,51099,"King George",Rappahannock,"Local Health Departments",Moderna,2,5
12/21/2020,51011,Appomattox,"Central Virginia",Hospitals,Pfizer,1,8
01/05/2021,51107,Loudoun,Loudoun,Hospitals,Pfizer,1,131
02/11/2021,51101,"King William","Three Rivers",Pharmacies,Moderna,1,1
01/21/2021,51760,"Richmond City",Richmond,"Medical Practices",Pfizer,1,2
01/12/2021,51121,Montgomery,"New River",Hospitals,Pfizer,2,7
01/20/2021,51550,Chesapeake,Chesapeake,"Medical Practices",Pfizer,1,11
02/19/2021,51700,"Newport News",Peninsula,Hospitals,Moderna,2,2
01/16/2021,51790,Staunton,"Central Shenandoah","Other Community Health Providers",Pfizer,2,4
02/08/2021,"Not Reported","Not Reported","Not Reported","Federal LTCF Program",Pfizer,1,57
02/06/2021,51073,Gloucester,"Three Rivers","Medical Practices",Pfizer,1,181
12/19/2020,51610,"Falls Church",Fairfax,Hospitals,Pfizer,1,4
01/08/2021,"Not Reported","Not Reported","Not Reported","Other Community Health Providers",Pfizer,1,31
01/17/2021,51790,Staunton,"Central Shenandoah",Hospitals,Pfizer,2,1
12/17/2020,51191,Washington,"Mount Rogers",Hospitals,Pfizer,1,121
01/16/2021,51109,Louisa,"Blue Ridge","Local Health Departments",Moderna,1,18
01/27/2021,51139,Page,"Lord Fairfax","Local Health Departments",Moderna,2,2
02/19/2021,"Not Reported","Not Reported","Not Reported","Local Health Departments",Moderna,1,16
01/11/2021,51740,Portsmouth,Portsmouth,"Medical Practices",Pfizer,1,1
01/28/2021,51117,Mecklenburg,Southside,"Other Community Health Providers",Moderna,1,5
01/27/2021,51113,Madison,"Rappahannock Rapidan","Federal LTCF Program",Pfizer,1,2
01/22/2021,51107,Loudoun,Loudoun,Hospitals,Moderna,1,106
01/27/2021,51157,Rappahannock,"Rappahannock Rapidan",Hospitals,Moderna,2,1
01/18/2021,51021,Bland,"Mount Rogers",Hospitals,Moderna,1,5
01/27/2021,51550,Chesapeake,Chesapeake,Hospitals,Moderna,2,7
01/12/2021,51153,"Prince William","Prince William","Federal LTCF Program",Pfizer,1,119
01/18/2021,51079,Greene,"Blue Ridge","Other Community Health Providers",Pfizer,1,11
